group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 14 part 1,,,,,925165.0,ns,7
day 14 part 1,,,,,1853731.0,ns,14
day 14 part 1,,,,,3234328.0,ns,21
day 14 part 1,,,,,3730963.0,ns,28
day 14 part 1,,,,,4621126.0,ns,35
day 14 part 1,,,,,5544391.0,ns,42
day 14 part 1,,,,,6907787.0,ns,49
day 14 part 1,,,,,7578434.0,ns,56
day 14 part 1,,,,,8921529.0,ns,63
day 14 part 1,,,,,9715085.0,ns,70
day 14 part 1,,,,,10165316.0,ns,77
day 14 part 1,,,,,11710426.0,ns,84
day 14 part 1,,,,,12795102.0,ns,91
day 14 part 1,,,,,13397445.0,ns,98
day 14 part 1,,,,,14299608.0,ns,105
day 14 part 1,,,,,15402485.0,ns,112
day 14 part 1,,,,,16918392.0,ns,119
day 14 part 1,,,,,20237527.0,ns,126
day 14 part 1,,,,,25528400.0,ns,133
day 14 part 1,,,,,18933434.0,ns,140
day 14 part 1,,,,,19850200.0,ns,147
day 14 part 1,,,,,20753763.0,ns,154
day 14 part 1,,,,,22125660.0,ns,161
day 14 part 1,,,,,22738503.0,ns,168
day 14 part 1,,,,,23973090.0,ns,175
day 14 part 1,,,,,24454924.0,ns,182
day 14 part 1,,,,,26421063.0,ns,189
day 14 part 1,,,,,27112011.0,ns,196
day 14 part 1,,,,,28133183.0,ns,203
day 14 part 1,,,,,28918939.0,ns,210
day 14 part 1,,,,,31875247.0,ns,217
day 14 part 1,,,,,31586527.0,ns,224
day 14 part 1,,,,,32091962.0,ns,231
day 14 part 1,,,,,34604340.0,ns,238
day 14 part 1,,,,,33806983.0,ns,245
day 14 part 1,,,,,34314919.0,ns,252
day 14 part 1,,,,,41190704.0,ns,259
day 14 part 1,,,,,37125217.0,ns,266
day 14 part 1,,,,,37077914.0,ns,273
day 14 part 1,,,,,38174892.0,ns,280
day 14 part 1,,,,,41859951.0,ns,287
day 14 part 1,,,,,39680597.0,ns,294
day 14 part 1,,,,,41067295.0,ns,301
day 14 part 1,,,,,41485325.0,ns,308
day 14 part 1,,,,,46310265.0,ns,315
day 14 part 1,,,,,45723523.0,ns,322
day 14 part 1,,,,,47975282.0,ns,329
day 14 part 1,,,,,46863904.0,ns,336
day 14 part 1,,,,,51454927.0,ns,343
day 14 part 1,,,,,48791140.0,ns,350
day 14 part 1,,,,,50784480.0,ns,357
day 14 part 1,,,,,56088254.0,ns,364
day 14 part 1,,,,,66439584.0,ns,371
day 14 part 1,,,,,52612509.0,ns,378
day 14 part 1,,,,,53735589.0,ns,385
day 14 part 1,,,,,54618850.0,ns,392
day 14 part 1,,,,,55976946.0,ns,399
day 14 part 1,,,,,63076033.0,ns,406
day 14 part 1,,,,,70743003.0,ns,413
day 14 part 1,,,,,58928468.0,ns,420
day 14 part 1,,,,,59017473.0,ns,427
day 14 part 1,,,,,59274487.0,ns,434
day 14 part 1,,,,,62413355.0,ns,441
day 14 part 1,,,,,61316896.0,ns,448
day 14 part 1,,,,,63318804.0,ns,455
day 14 part 1,,,,,66725587.0,ns,462
day 14 part 1,,,,,66290464.0,ns,469
day 14 part 1,,,,,64616373.0,ns,476
day 14 part 1,,,,,66629882.0,ns,483
day 14 part 1,,,,,66839893.0,ns,490
day 14 part 1,,,,,67368322.0,ns,497
day 14 part 1,,,,,70185773.0,ns,504
day 14 part 1,,,,,71417439.0,ns,511
day 14 part 1,,,,,82701746.0,ns,518
day 14 part 1,,,,,72380591.0,ns,525
day 14 part 1,,,,,73455349.0,ns,532
day 14 part 1,,,,,74849924.0,ns,539
day 14 part 1,,,,,75394753.0,ns,546
day 14 part 1,,,,,82240421.0,ns,553
day 14 part 1,,,,,84150724.0,ns,560
day 14 part 1,,,,,82024809.0,ns,567
day 14 part 1,,,,,79949598.0,ns,574
day 14 part 1,,,,,79635981.0,ns,581
day 14 part 1,,,,,86043326.0,ns,588
day 14 part 1,,,,,81881402.0,ns,595
day 14 part 1,,,,,83690899.0,ns,602
day 14 part 1,,,,,94952004.0,ns,609
day 14 part 1,,,,,83667298.0,ns,616
day 14 part 1,,,,,85516997.0,ns,623
day 14 part 1,,,,,85554200.0,ns,630
day 14 part 1,,,,,88552060.0,ns,637
day 14 part 1,,,,,92258060.0,ns,644
day 14 part 1,,,,,94502480.0,ns,651
day 14 part 1,,,,,90732178.0,ns,658
day 14 part 1,,,,,91361111.0,ns,665
day 14 part 1,,,,,92348264.0,ns,672
day 14 part 1,,,,,92802789.0,ns,679
day 14 part 1,,,,,99587054.0,ns,686
day 14 part 1,,,,,94871400.0,ns,693
day 14 part 1,,,,,95625241.0,ns,700
