group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 7 part 2,,,,,49699204.0,ns,19
day 7 part 2,,,,,49767605.0,ns,19
day 7 part 2,,,,,49964703.0,ns,19
day 7 part 2,,,,,48244911.0,ns,19
day 7 part 2,,,,,49508205.0,ns,19
day 7 part 2,,,,,48528909.0,ns,19
day 7 part 2,,,,,52397494.0,ns,19
day 7 part 2,,,,,49253807.0,ns,19
day 7 part 2,,,,,50287502.0,ns,19
day 7 part 2,,,,,50233702.0,ns,19
day 7 part 2,,,,,51776497.0,ns,19
day 7 part 2,,,,,51935296.0,ns,19
day 7 part 2,,,,,48081511.0,ns,19
day 7 part 2,,,,,51001399.0,ns,19
day 7 part 2,,,,,48716909.0,ns,19
day 7 part 2,,,,,49108107.0,ns,19
day 7 part 2,,,,,50111903.0,ns,19
day 7 part 2,,,,,51866196.0,ns,19
day 7 part 2,,,,,58603869.0,ns,19
day 7 part 2,,,,,51259199.0,ns,19
day 7 part 2,,,,,48530909.0,ns,19
day 7 part 2,,,,,48996708.0,ns,19
day 7 part 2,,,,,49519205.0,ns,19
day 7 part 2,,,,,55855580.0,ns,19
day 7 part 2,,,,,49724505.0,ns,19
day 7 part 2,,,,,50582401.0,ns,19
day 7 part 2,,,,,48774308.0,ns,19
day 7 part 2,,,,,48592009.0,ns,19
day 7 part 2,,,,,48921408.0,ns,19
day 7 part 2,,,,,48608909.0,ns,19
day 7 part 2,,,,,52841092.0,ns,19
day 7 part 2,,,,,52555094.0,ns,19
day 7 part 2,,,,,51576797.0,ns,19
day 7 part 2,,,,,50794700.0,ns,19
day 7 part 2,,,,,52140695.0,ns,19
day 7 part 2,,,,,50399702.0,ns,19
day 7 part 2,,,,,51090999.0,ns,19
day 7 part 2,,,,,51150999.0,ns,19
day 7 part 2,,,,,49719005.0,ns,19
day 7 part 2,,,,,54032987.0,ns,19
day 7 part 2,,,,,51286999.0,ns,19
day 7 part 2,,,,,47461113.0,ns,19
day 7 part 2,,,,,51841496.0,ns,19
day 7 part 2,,,,,48099911.0,ns,19
day 7 part 2,,,,,58406071.0,ns,19
day 7 part 2,,,,,50690100.0,ns,19
day 7 part 2,,,,,44994723.0,ns,19
day 7 part 2,,,,,49014608.0,ns,19
day 7 part 2,,,,,47351514.0,ns,19
day 7 part 2,,,,,51224098.0,ns,19
day 7 part 2,,,,,56170679.0,ns,19
day 7 part 2,,,,,53912489.0,ns,19
day 7 part 2,,,,,54517386.0,ns,19
day 7 part 2,,,,,53593417.0,ns,19
day 7 part 2,,,,,51698914.0,ns,19
day 7 part 2,,,,,51476624.0,ns,19
day 7 part 2,,,,,53733816.0,ns,19
day 7 part 2,,,,,54469880.0,ns,19
day 7 part 2,,,,,59002062.0,ns,19
day 7 part 2,,,,,60598785.0,ns,19
day 7 part 2,,,,,50396976.0,ns,19
day 7 part 2,,,,,51552921.0,ns,19
day 7 part 2,,,,,58943165.0,ns,19
day 7 part 2,,,,,53939605.0,ns,19
day 7 part 2,,,,,52098495.0,ns,19
day 7 part 2,,,,,46479864.0,ns,19
day 7 part 2,,,,,48097787.0,ns,19
day 7 part 2,,,,,51335631.0,ns,19
day 7 part 2,,,,,48667259.0,ns,19
day 7 part 2,,,,,58795672.0,ns,19
day 7 part 2,,,,,47946394.0,ns,19
day 7 part 2,,,,,49485320.0,ns,19
day 7 part 2,,,,,49457921.0,ns,19
day 7 part 2,,,,,48462069.0,ns,19
day 7 part 2,,,,,50232984.0,ns,19
day 7 part 2,,,,,47033138.0,ns,19
day 7 part 2,,,,,49283830.0,ns,19
day 7 part 2,,,,,49737507.0,ns,19
day 7 part 2,,,,,49305629.0,ns,19
day 7 part 2,,,,,48509767.0,ns,19
day 7 part 2,,,,,47176231.0,ns,19
day 7 part 2,,,,,47948094.0,ns,19
day 7 part 2,,,,,47839799.0,ns,19
day 7 part 2,,,,,48430370.0,ns,19
day 7 part 2,,,,,50669063.0,ns,19
day 7 part 2,,,,,47768603.0,ns,19
day 7 part 2,,,,,49191834.0,ns,19
day 7 part 2,,,,,53136744.0,ns,19
day 7 part 2,,,,,52836659.0,ns,19
day 7 part 2,,,,,57344242.0,ns,19
day 7 part 2,,,,,51960801.0,ns,19
day 7 part 2,,,,,49479620.0,ns,19
day 7 part 2,,,,,54206893.0,ns,19
day 7 part 2,,,,,49995495.0,ns,19
day 7 part 2,,,,,52578871.0,ns,19
day 7 part 2,,,,,47250728.0,ns,19
day 7 part 2,,,,,49035441.0,ns,19
day 7 part 2,,,,,51106042.0,ns,19
day 7 part 2,,,,,53522026.0,ns,19
day 7 part 2,,,,,57963212.0,ns,19
