group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 24 part 2,,,,,106951183.0,ns,1
day 24 part 2,,,,,104588079.0,ns,1
day 24 part 2,,,,,103424877.0,ns,1
day 24 part 2,,,,,103316777.0,ns,1
day 24 part 2,,,,,105126680.0,ns,1
day 24 part 2,,,,,101885374.0,ns,1
day 24 part 2,,,,,101634274.0,ns,1
day 24 part 2,,,,,106445682.0,ns,1
day 24 part 2,,,,,103292477.0,ns,1
day 24 part 2,,,,,103378177.0,ns,1
day 24 part 2,,,,,107704081.0,ns,1
day 24 part 2,,,,,104413873.0,ns,1
day 24 part 2,,,,,106570876.0,ns,1
day 24 part 2,,,,,101649568.0,ns,1
day 24 part 2,,,,,105636874.0,ns,1
day 24 part 2,,,,,105688874.0,ns,1
day 24 part 2,,,,,103398571.0,ns,1
day 24 part 2,,,,,102787270.0,ns,1
day 24 part 2,,,,,101479768.0,ns,1
day 24 part 2,,,,,108109978.0,ns,1
day 24 part 2,,,,,103817272.0,ns,1
day 24 part 2,,,,,106839176.0,ns,1
day 24 part 2,,,,,105652374.0,ns,1
day 24 part 2,,,,,106129476.0,ns,1
day 24 part 2,,,,,108198578.0,ns,1
day 24 part 2,,,,,105018674.0,ns,1
day 24 part 2,,,,,107492677.0,ns,1
day 24 part 2,,,,,103988972.0,ns,1
day 24 part 2,,,,,114317789.0,ns,1
day 24 part 2,,,,,107900878.0,ns,1
day 24 part 2,,,,,103588171.0,ns,1
day 24 part 2,,,,,106135175.0,ns,1
day 24 part 2,,,,,104968774.0,ns,1
day 24 part 2,,,,,103522371.0,ns,1
day 24 part 2,,,,,104658272.0,ns,1
day 24 part 2,,,,,106349975.0,ns,1
day 24 part 2,,,,,115138790.0,ns,1
day 24 part 2,,,,,111404784.0,ns,1
day 24 part 2,,,,,116985493.0,ns,1
day 24 part 2,,,,,102516370.0,ns,1
day 24 part 2,,,,,106947276.0,ns,1
day 24 part 2,,,,,104634873.0,ns,1
day 24 part 2,,,,,101703268.0,ns,1
day 24 part 2,,,,,104644573.0,ns,1
day 24 part 2,,,,,113058287.0,ns,1
day 24 part 2,,,,,107704077.0,ns,1
day 24 part 2,,,,,109959682.0,ns,1
day 24 part 2,,,,,118174895.0,ns,1
day 24 part 2,,,,,110431083.0,ns,1
day 24 part 2,,,,,105225073.0,ns,1
day 24 part 2,,,,,108942480.0,ns,1
day 24 part 2,,,,,105191974.0,ns,1
day 24 part 2,,,,,109357081.0,ns,1
day 24 part 2,,,,,103854071.0,ns,1
day 24 part 2,,,,,103947872.0,ns,1
day 24 part 2,,,,,102490069.0,ns,1
day 24 part 2,,,,,115280890.0,ns,1
day 24 part 2,,,,,104167672.0,ns,1
day 24 part 2,,,,,108808280.0,ns,1
day 24 part 2,,,,,104730073.0,ns,1
day 24 part 2,,,,,105237074.0,ns,1
day 24 part 2,,,,,101752868.0,ns,1
day 24 part 2,,,,,108909480.0,ns,1
day 24 part 2,,,,,126251308.0,ns,1
day 24 part 2,,,,,104253672.0,ns,1
day 24 part 2,,,,,108367779.0,ns,1
day 24 part 2,,,,,109676181.0,ns,1
day 24 part 2,,,,,109269681.0,ns,1
day 24 part 2,,,,,106556676.0,ns,1
day 24 part 2,,,,,103006270.0,ns,1
day 24 part 2,,,,,103090870.0,ns,1
day 24 part 2,,,,,107149177.0,ns,1
day 24 part 2,,,,,107230377.0,ns,1
day 24 part 2,,,,,107071577.0,ns,1
day 24 part 2,,,,,103308271.0,ns,1
day 24 part 2,,,,,105075773.0,ns,1
day 24 part 2,,,,,111291584.0,ns,1
day 24 part 2,,,,,104186572.0,ns,1
day 24 part 2,,,,,106219575.0,ns,1
day 24 part 2,,,,,112532286.0,ns,1
day 24 part 2,,,,,104783273.0,ns,1
day 24 part 2,,,,,108000579.0,ns,1
day 24 part 2,,,,,104656872.0,ns,1
day 24 part 2,,,,,104568673.0,ns,1
day 24 part 2,,,,,106629076.0,ns,1
day 24 part 2,,,,,103522369.0,ns,1
day 24 part 2,,,,,107491574.0,ns,1
day 24 part 2,,,,,104902969.0,ns,1
day 24 part 2,,,,,106140671.0,ns,1
day 24 part 2,,,,,107161574.0,ns,1
day 24 part 2,,,,,103043366.0,ns,1
day 24 part 2,,,,,103327467.0,ns,1
day 24 part 2,,,,,103090266.0,ns,1
day 24 part 2,,,,,103276867.0,ns,1
day 24 part 2,,,,,102262265.0,ns,1
day 24 part 2,,,,,103101967.0,ns,1
day 24 part 2,,,,,108616275.0,ns,1
day 24 part 2,,,,,104509269.0,ns,1
day 24 part 2,,,,,108241175.0,ns,1
day 24 part 2,,,,,104506068.0,ns,1
