group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 3 part 1,,,,,908205.0,ns,15
day 3 part 1,,,,,1802808.0,ns,30
day 3 part 1,,,,,2810913.0,ns,45
day 3 part 1,,,,,3859418.0,ns,60
day 3 part 1,,,,,4332320.0,ns,75
day 3 part 1,,,,,5573026.0,ns,90
day 3 part 1,,,,,6380329.0,ns,105
day 3 part 1,,,,,7004432.0,ns,120
day 3 part 1,,,,,8058638.0,ns,135
day 3 part 1,,,,,9224442.0,ns,150
day 3 part 1,,,,,11128152.0,ns,165
day 3 part 1,,,,,10645549.0,ns,180
day 3 part 1,,,,,11990855.0,ns,195
day 3 part 1,,,,,13780064.0,ns,210
day 3 part 1,,,,,16480676.0,ns,225
day 3 part 1,,,,,15396372.0,ns,240
day 3 part 1,,,,,16241975.0,ns,255
day 3 part 1,,,,,17759782.0,ns,270
day 3 part 1,,,,,24330912.0,ns,285
day 3 part 1,,,,,18414785.0,ns,300
day 3 part 1,,,,,19038788.0,ns,315
day 3 part 1,,,,,22159203.0,ns,330
day 3 part 1,,,,,21388999.0,ns,345
day 3 part 1,,,,,22348103.0,ns,360
day 3 part 1,,,,,25068516.0,ns,375
day 3 part 1,,,,,24144212.0,ns,390
day 3 part 1,,,,,25968120.0,ns,405
day 3 part 1,,,,,28190930.0,ns,420
day 3 part 1,,,,,30498941.0,ns,435
day 3 part 1,,,,,32596351.0,ns,450
day 3 part 1,,,,,29405536.0,ns,465
day 3 part 1,,,,,29728037.0,ns,480
day 3 part 1,,,,,30637042.0,ns,495
day 3 part 1,,,,,32448750.0,ns,510
day 3 part 1,,,,,31522845.0,ns,525
day 3 part 1,,,,,34690661.0,ns,540
day 3 part 1,,,,,33338554.0,ns,555
day 3 part 1,,,,,38370077.0,ns,570
day 3 part 1,,,,,43840003.0,ns,585
day 3 part 1,,,,,43936603.0,ns,600
day 3 part 1,,,,,39137581.0,ns,615
day 3 part 1,,,,,40149886.0,ns,630
day 3 part 1,,,,,48873626.0,ns,645
day 3 part 1,,,,,45632611.0,ns,660
day 3 part 1,,,,,46574315.0,ns,675
day 3 part 1,,,,,45637811.0,ns,690
day 3 part 1,,,,,52279142.0,ns,705
day 3 part 1,,,,,50448433.0,ns,720
day 3 part 1,,,,,55137055.0,ns,735
day 3 part 1,,,,,61366384.0,ns,750
day 3 part 1,,,,,57127664.0,ns,765
day 3 part 1,,,,,63271392.0,ns,780
day 3 part 1,,,,,54974054.0,ns,795
day 3 part 1,,,,,58344670.0,ns,810
day 3 part 1,,,,,56692762.0,ns,825
day 3 part 1,,,,,54398152.0,ns,840
day 3 part 1,,,,,57259765.0,ns,855
day 3 part 1,,,,,55638157.0,ns,870
day 3 part 1,,,,,55036254.0,ns,885
day 3 part 1,,,,,56592862.0,ns,900
day 3 part 1,,,,,63472293.0,ns,915
day 3 part 1,,,,,68207216.0,ns,930
day 3 part 1,,,,,60734880.0,ns,945
day 3 part 1,,,,,63291093.0,ns,960
day 3 part 1,,,,,62971591.0,ns,975
day 3 part 1,,,,,68049415.0,ns,990
day 3 part 1,,,,,64695599.0,ns,1005
day 3 part 1,,,,,65328202.0,ns,1020
day 3 part 1,,,,,64207997.0,ns,1035
day 3 part 1,,,,,70610626.0,ns,1050
day 3 part 1,,,,,74287544.0,ns,1065
day 3 part 1,,,,,68924218.0,ns,1080
day 3 part 1,,,,,69803223.0,ns,1095
day 3 part 1,,,,,69021819.0,ns,1110
day 3 part 1,,,,,70082224.0,ns,1125
day 3 part 1,,,,,77923060.0,ns,1140
day 3 part 1,,,,,81277176.0,ns,1155
day 3 part 1,,,,,76272953.0,ns,1170
day 3 part 1,,,,,80891874.0,ns,1185
day 3 part 1,,,,,74191843.0,ns,1200
day 3 part 1,,,,,80842074.0,ns,1215
day 3 part 1,,,,,75746250.0,ns,1230
day 3 part 1,,,,,84462890.0,ns,1245
day 3 part 1,,,,,80338272.0,ns,1260
day 3 part 1,,,,,97784152.0,ns,1275
day 3 part 1,,,,,88665710.0,ns,1290
day 3 part 1,,,,,85843097.0,ns,1305
day 3 part 1,,,,,95209740.0,ns,1320
day 3 part 1,,,,,94812738.0,ns,1335
day 3 part 1,,,,,93266131.0,ns,1350
day 3 part 1,,,,,90889721.0,ns,1365
day 3 part 1,,,,,91181521.0,ns,1380
day 3 part 1,,,,,99247759.0,ns,1395
day 3 part 1,,,,,106282191.0,ns,1410
day 3 part 1,,,,,89852616.0,ns,1425
day 3 part 1,,,,,105094986.0,ns,1440
day 3 part 1,,,,,97863352.0,ns,1455
day 3 part 1,,,,,97391950.0,ns,1470
day 3 part 1,,,,,105471388.0,ns,1485
day 3 part 1,,,,,109224505.0,ns,1500
