group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 6 part 1,,,,,999112.0,ns,74
day 6 part 1,,,,,2006124.0,ns,148
day 6 part 1,,,,,3008236.0,ns,222
day 6 part 1,,,,,4007448.0,ns,296
day 6 part 1,,,,,5004959.0,ns,370
day 6 part 1,,,,,5998372.0,ns,444
day 6 part 1,,,,,6969283.0,ns,518
day 6 part 1,,,,,7978196.0,ns,592
day 6 part 1,,,,,8977207.0,ns,666
day 6 part 1,,,,,9988219.0,ns,740
day 6 part 1,,,,,10983031.0,ns,814
day 6 part 1,,,,,11945143.0,ns,888
day 6 part 1,,,,,12955755.0,ns,962
day 6 part 1,,,,,13938066.0,ns,1036
day 6 part 1,,,,,14908879.0,ns,1110
day 6 part 1,,,,,15948290.0,ns,1184
day 6 part 1,,,,,16967603.0,ns,1258
day 6 part 1,,,,,17984915.0,ns,1332
day 6 part 1,,,,,19009127.0,ns,1406
day 6 part 1,,,,,20004239.0,ns,1480
day 6 part 1,,,,,20981350.0,ns,1554
day 6 part 1,,,,,21976563.0,ns,1628
day 6 part 1,,,,,22945274.0,ns,1702
day 6 part 1,,,,,23883485.0,ns,1776
day 6 part 1,,,,,24928998.0,ns,1850
day 6 part 1,,,,,26003511.0,ns,1924
day 6 part 1,,,,,27084223.0,ns,1998
day 6 part 1,,,,,27894534.0,ns,2072
day 6 part 1,,,,,28894845.0,ns,2146
day 6 part 1,,,,,29907657.0,ns,2220
day 6 part 1,,,,,30789668.0,ns,2294
day 6 part 1,,,,,31608977.0,ns,2368
day 6 part 1,,,,,32666391.0,ns,2442
day 6 part 1,,,,,33597001.0,ns,2516
day 6 part 1,,,,,34715115.0,ns,2590
day 6 part 1,,,,,35475724.0,ns,2664
day 6 part 1,,,,,36454835.0,ns,2738
day 6 part 1,,,,,37513248.0,ns,2812
day 6 part 1,,,,,38616562.0,ns,2886
day 6 part 1,,,,,39683174.0,ns,2960
day 6 part 1,,,,,40610585.0,ns,3034
day 6 part 1,,,,,41651897.0,ns,3108
day 6 part 1,,,,,42635310.0,ns,3182
day 6 part 1,,,,,43755722.0,ns,3256
day 6 part 1,,,,,44773735.0,ns,3330
day 6 part 1,,,,,45751647.0,ns,3404
day 6 part 1,,,,,46599456.0,ns,3478
day 6 part 1,,,,,47542768.0,ns,3552
day 6 part 1,,,,,48518080.0,ns,3626
day 6 part 1,,,,,49586992.0,ns,3700
day 6 part 1,,,,,50427903.0,ns,3774
day 6 part 1,,,,,51265612.0,ns,3848
day 6 part 1,,,,,52127723.0,ns,3922
day 6 part 1,,,,,53163735.0,ns,3996
day 6 part 1,,,,,54181347.0,ns,4070
day 6 part 1,,,,,55172659.0,ns,4144
day 6 part 1,,,,,56245972.0,ns,4218
day 6 part 1,,,,,57372686.0,ns,4292
day 6 part 1,,,,,58430598.0,ns,4366
day 6 part 1,,,,,59196421.0,ns,4440
day 6 part 1,,,,,60050065.0,ns,4514
day 6 part 1,,,,,61326783.0,ns,4588
day 6 part 1,,,,,62130892.0,ns,4662
day 6 part 1,,,,,63376508.0,ns,4736
day 6 part 1,,,,,64010617.0,ns,4810
day 6 part 1,,,,,64851227.0,ns,4884
day 6 part 1,,,,,65887340.0,ns,4958
day 6 part 1,,,,,66934354.0,ns,5032
day 6 part 1,,,,,67907466.0,ns,5106
day 6 part 1,,,,,69240683.0,ns,5180
day 6 part 1,,,,,70282396.0,ns,5254
day 6 part 1,,,,,71050206.0,ns,5328
day 6 part 1,,,,,72084718.0,ns,5402
day 6 part 1,,,,,73009131.0,ns,5476
day 6 part 1,,,,,74014643.0,ns,5550
day 6 part 1,,,,,74721353.0,ns,5624
day 6 part 1,,,,,75668664.0,ns,5698
day 6 part 1,,,,,76359473.0,ns,5772
day 6 part 1,,,,,77338686.0,ns,5846
day 6 part 1,,,,,78345398.0,ns,5920
day 6 part 1,,,,,79137009.0,ns,5994
day 6 part 1,,,,,80344224.0,ns,6068
day 6 part 1,,,,,81378937.0,ns,6142
day 6 part 1,,,,,82086146.0,ns,6216
day 6 part 1,,,,,83431364.0,ns,6290
day 6 part 1,,,,,84286374.0,ns,6364
day 6 part 1,,,,,85435589.0,ns,6438
day 6 part 1,,,,,86166798.0,ns,6512
day 6 part 1,,,,,87967221.0,ns,6586
day 6 part 1,,,,,88506628.0,ns,6660
day 6 part 1,,,,,89612842.0,ns,6734
day 6 part 1,,,,,90611555.0,ns,6808
day 6 part 1,,,,,91484166.0,ns,6882
day 6 part 1,,,,,92238876.0,ns,6956
day 6 part 1,,,,,93069286.0,ns,7030
day 6 part 1,,,,,93857696.0,ns,7104
day 6 part 1,,,,,94563405.0,ns,7178
day 6 part 1,,,,,96078425.0,ns,7252
day 6 part 1,,,,,96849334.0,ns,7326
day 6 part 1,,,,,98340354.0,ns,7400
