group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 24 part 1,,,,,1049601.0,ns,7
day 24 part 1,,,,,2120404.0,ns,14
day 24 part 1,,,,,3358706.0,ns,21
day 24 part 1,,,,,4209807.0,ns,28
day 24 part 1,,,,,5235508.0,ns,35
day 24 part 1,,,,,7669713.0,ns,42
day 24 part 1,,,,,7622113.0,ns,49
day 24 part 1,,,,,8705015.0,ns,56
day 24 part 1,,,,,9806616.0,ns,63
day 24 part 1,,,,,11586720.0,ns,70
day 24 part 1,,,,,13406322.0,ns,77
day 24 part 1,,,,,13952524.0,ns,84
day 24 part 1,,,,,16533628.0,ns,91
day 24 part 1,,,,,16582328.0,ns,98
day 24 part 1,,,,,16346827.0,ns,105
day 24 part 1,,,,,17269629.0,ns,112
day 24 part 1,,,,,18565932.0,ns,119
day 24 part 1,,,,,20066033.0,ns,126
day 24 part 1,,,,,21304736.0,ns,133
day 24 part 1,,,,,21518636.0,ns,140
day 24 part 1,,,,,22904639.0,ns,147
day 24 part 1,,,,,25178742.0,ns,154
day 24 part 1,,,,,25203143.0,ns,161
day 24 part 1,,,,,29153949.0,ns,168
day 24 part 1,,,,,27104545.0,ns,175
day 24 part 1,,,,,30288951.0,ns,182
day 24 part 1,,,,,37061463.0,ns,189
day 24 part 1,,,,,36364161.0,ns,196
day 24 part 1,,,,,32606955.0,ns,203
day 24 part 1,,,,,34494058.0,ns,210
day 24 part 1,,,,,35710660.0,ns,217
day 24 part 1,,,,,36131661.0,ns,224
day 24 part 1,,,,,35720160.0,ns,231
day 24 part 1,,,,,37315963.0,ns,238
day 24 part 1,,,,,40186067.0,ns,245
day 24 part 1,,,,,49626284.0,ns,252
day 24 part 1,,,,,41839570.0,ns,259
day 24 part 1,,,,,44125375.0,ns,266
day 24 part 1,,,,,45339376.0,ns,273
day 24 part 1,,,,,47255680.0,ns,280
day 24 part 1,,,,,44194074.0,ns,287
day 24 part 1,,,,,46240678.0,ns,294
day 24 part 1,,,,,48387381.0,ns,301
day 24 part 1,,,,,50021684.0,ns,308
day 24 part 1,,,,,48819383.0,ns,315
day 24 part 1,,,,,51083286.0,ns,322
day 24 part 1,,,,,49491683.0,ns,329
day 24 part 1,,,,,52537688.0,ns,336
day 24 part 1,,,,,54686192.0,ns,343
day 24 part 1,,,,,54881793.0,ns,350
day 24 part 1,,,,,55899594.0,ns,357
day 24 part 1,,,,,55469293.0,ns,364
day 24 part 1,,,,,58672899.0,ns,371
day 24 part 1,,,,,59630400.0,ns,378
day 24 part 1,,,,,61473004.0,ns,385
day 24 part 1,,,,,61018102.0,ns,392
day 24 part 1,,,,,64582009.0,ns,399
day 24 part 1,,,,,65551010.0,ns,406
day 24 part 1,,,,,66994613.0,ns,413
day 24 part 1,,,,,66870113.0,ns,420
day 24 part 1,,,,,69884817.0,ns,427
day 24 part 1,,,,,67889015.0,ns,434
day 24 part 1,,,,,69128416.0,ns,441
day 24 part 1,,,,,72182922.0,ns,448
day 24 part 1,,,,,70522318.0,ns,455
day 24 part 1,,,,,73027223.0,ns,462
day 24 part 1,,,,,94284659.0,ns,469
day 24 part 1,,,,,73476623.0,ns,476
day 24 part 1,,,,,77301731.0,ns,483
day 24 part 1,,,,,75001926.0,ns,490
day 24 part 1,,,,,83037440.0,ns,497
day 24 part 1,,,,,79456433.0,ns,504
day 24 part 1,,,,,78616333.0,ns,511
day 24 part 1,,,,,81815437.0,ns,518
day 24 part 1,,,,,84350642.0,ns,525
day 24 part 1,,,,,82716640.0,ns,532
day 24 part 1,,,,,84882642.0,ns,539
day 24 part 1,,,,,83870842.0,ns,546
day 24 part 1,,,,,87617247.0,ns,553
day 24 part 1,,,,,91044853.0,ns,560
day 24 part 1,,,,,90162052.0,ns,567
day 24 part 1,,,,,91906455.0,ns,574
day 24 part 1,,,,,101833571.0,ns,581
day 24 part 1,,,,,90952853.0,ns,588
day 24 part 1,,,,,99286167.0,ns,595
day 24 part 1,,,,,99323268.0,ns,602
day 24 part 1,,,,,95967061.0,ns,609
day 24 part 1,,,,,95830161.0,ns,616
day 24 part 1,,,,,100426369.0,ns,623
day 24 part 1,,,,,111564788.0,ns,630
day 24 part 1,,,,,105287577.0,ns,637
day 24 part 1,,,,,103237674.0,ns,644
day 24 part 1,,,,,110371786.0,ns,651
day 24 part 1,,,,,103020073.0,ns,658
day 24 part 1,,,,,109739185.0,ns,665
day 24 part 1,,,,,105222477.0,ns,672
day 24 part 1,,,,,110455486.0,ns,679
day 24 part 1,,,,,110504486.0,ns,686
day 24 part 1,,,,,110734986.0,ns,693
day 24 part 1,,,,,112427790.0,ns,700
