group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 15 part 1,,,,,853657.0,ns,168
day 15 part 1,,,,,1586605.0,ns,336
day 15 part 1,,,,,2414961.0,ns,504
day 15 part 1,,,,,3887158.0,ns,672
day 15 part 1,,,,,4551103.0,ns,840
day 15 part 1,,,,,6240114.0,ns,1008
day 15 part 1,,,,,6989065.0,ns,1176
day 15 part 1,,,,,8009432.0,ns,1344
day 15 part 1,,,,,9187311.0,ns,1512
day 15 part 1,,,,,9602838.0,ns,1680
day 15 part 1,,,,,10483997.0,ns,1848
day 15 part 1,,,,,10970429.0,ns,2016
day 15 part 1,,,,,12207612.0,ns,2184
day 15 part 1,,,,,14846086.0,ns,2352
day 15 part 1,,,,,14812085.0,ns,2520
day 15 part 1,,,,,15240013.0,ns,2688
day 15 part 1,,,,,16832119.0,ns,2856
day 15 part 1,,,,,17020631.0,ns,3024
day 15 part 1,,,,,18446126.0,ns,3192
day 15 part 1,,,,,19137572.0,ns,3360
day 15 part 1,,,,,20504863.0,ns,3528
day 15 part 1,,,,,21984661.0,ns,3696
day 15 part 1,,,,,23914089.0,ns,3864
day 15 part 1,,,,,23866787.0,ns,4032
day 15 part 1,,,,,22911923.0,ns,4200
day 15 part 1,,,,,23571966.0,ns,4368
day 15 part 1,,,,,25885121.0,ns,4536
day 15 part 1,,,,,25698708.0,ns,4704
day 15 part 1,,,,,28060465.0,ns,4872
day 15 part 1,,,,,28798714.0,ns,5040
day 15 part 1,,,,,29887686.0,ns,5208
day 15 part 1,,,,,30099401.0,ns,5376
day 15 part 1,,,,,30793047.0,ns,5544
day 15 part 1,,,,,34797212.0,ns,5712
day 15 part 1,,,,,32714675.0,ns,5880
day 15 part 1,,,,,34983725.0,ns,6048
day 15 part 1,,,,,33613634.0,ns,6216
day 15 part 1,,,,,34533295.0,ns,6384
day 15 part 1,,,,,36930655.0,ns,6552
day 15 part 1,,,,,36344116.0,ns,6720
day 15 part 1,,,,,37963323.0,ns,6888
day 15 part 1,,,,,40821513.0,ns,7056
day 15 part 1,,,,,38337648.0,ns,7224
day 15 part 1,,,,,43546895.0,ns,7392
day 15 part 1,,,,,39903152.0,ns,7560
day 15 part 1,,,,,42959455.0,ns,7728
day 15 part 1,,,,,45602931.0,ns,7896
day 15 part 1,,,,,46873415.0,ns,8064
day 15 part 1,,,,,46090063.0,ns,8232
day 15 part 1,,,,,47466855.0,ns,8400
day 15 part 1,,,,,48764441.0,ns,8568
day 15 part 1,,,,,52024454.0,ns,8736
day 15 part 1,,,,,47741461.0,ns,8904
day 15 part 1,,,,,55394668.0,ns,9072
day 15 part 1,,,,,52393769.0,ns,9240
day 15 part 1,,,,,53239226.0,ns,9408
day 15 part 1,,,,,55136450.0,ns,9576
day 15 part 1,,,,,56199021.0,ns,9744
day 15 part 1,,,,,56557745.0,ns,9912
day 15 part 1,,,,,59225421.0,ns,10080
day 15 part 1,,,,,56947971.0,ns,10248
day 15 part 1,,,,,56678353.0,ns,10416
day 15 part 1,,,,,59011808.0,ns,10584
day 15 part 1,,,,,58466471.0,ns,10752
day 15 part 1,,,,,61220954.0,ns,10920
day 15 part 1,,,,,59777958.0,ns,11088
day 15 part 1,,,,,65060508.0,ns,11256
day 15 part 1,,,,,60843829.0,ns,11424
day 15 part 1,,,,,60678518.0,ns,11592
day 15 part 1,,,,,70623276.0,ns,11760
day 15 part 1,,,,,70687380.0,ns,11928
day 15 part 1,,,,,71261319.0,ns,12096
day 15 part 1,,,,,73631876.0,ns,12264
day 15 part 1,,,,,74494132.0,ns,12432
day 15 part 1,,,,,75147376.0,ns,12600
day 15 part 1,,,,,70786387.0,ns,12768
day 15 part 1,,,,,72619709.0,ns,12936
day 15 part 1,,,,,79252447.0,ns,13104
day 15 part 1,,,,,79909792.0,ns,13272
day 15 part 1,,,,,78609405.0,ns,13440
day 15 part 1,,,,,78288884.0,ns,13608
day 15 part 1,,,,,72738416.0,ns,13776
day 15 part 1,,,,,77402525.0,ns,13944
day 15 part 1,,,,,83057800.0,ns,14112
day 15 part 1,,,,,87861318.0,ns,14280
day 15 part 1,,,,,85827983.0,ns,14448
day 15 part 1,,,,,87656504.0,ns,14616
day 15 part 1,,,,,90540295.0,ns,14784
day 15 part 1,,,,,83585035.0,ns,14952
day 15 part 1,,,,,80531032.0,ns,15120
day 15 part 1,,,,,83810950.0,ns,15288
day 15 part 1,,,,,84847418.0,ns,15456
day 15 part 1,,,,,85704175.0,ns,15624
day 15 part 1,,,,,85380753.0,ns,15792
day 15 part 1,,,,,80017799.0,ns,15960
day 15 part 1,,,,,92520426.0,ns,16128
day 15 part 1,,,,,94725372.0,ns,16296
day 15 part 1,,,,,93811612.0,ns,16464
day 15 part 1,,,,,95048494.0,ns,16632
day 15 part 1,,,,,92802144.0,ns,16800
