group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 13 part 1,,,,,980416.0,ns,840
day 13 part 1,,,,,1970531.0,ns,1680
day 13 part 1,,,,,2948348.0,ns,2520
day 13 part 1,,,,,3937563.0,ns,3360
day 13 part 1,,,,,4954580.0,ns,4200
day 13 part 1,,,,,5922795.0,ns,5040
day 13 part 1,,,,,6904012.0,ns,5880
day 13 part 1,,,,,7882726.0,ns,6720
day 13 part 1,,,,,8945145.0,ns,7560
day 13 part 1,,,,,9907059.0,ns,8400
day 13 part 1,,,,,10869075.0,ns,9240
day 13 part 1,,,,,11847791.0,ns,10080
day 13 part 1,,,,,12877507.0,ns,10920
day 13 part 1,,,,,13863523.0,ns,11760
day 13 part 1,,,,,14795939.0,ns,12600
day 13 part 1,,,,,15766453.0,ns,13440
day 13 part 1,,,,,16780671.0,ns,14280
day 13 part 1,,,,,17784786.0,ns,15120
day 13 part 1,,,,,18800803.0,ns,15960
day 13 part 1,,,,,19782418.0,ns,16800
day 13 part 1,,,,,20740734.0,ns,17640
day 13 part 1,,,,,21831152.0,ns,18480
day 13 part 1,,,,,22759666.0,ns,19320
day 13 part 1,,,,,23791083.0,ns,20160
day 13 part 1,,,,,24748399.0,ns,21000
day 13 part 1,,,,,25821715.0,ns,21840
day 13 part 1,,,,,26673630.0,ns,22680
day 13 part 1,,,,,27660545.0,ns,23520
day 13 part 1,,,,,28637361.0,ns,24360
day 13 part 1,,,,,29657778.0,ns,25200
day 13 part 1,,,,,30647293.0,ns,26040
day 13 part 1,,,,,31632110.0,ns,26880
day 13 part 1,,,,,32637425.0,ns,27720
day 13 part 1,,,,,33592541.0,ns,28560
day 13 part 1,,,,,34568757.0,ns,29400
day 13 part 1,,,,,35498571.0,ns,30240
day 13 part 1,,,,,38793025.0,ns,31080
day 13 part 1,,,,,37887410.0,ns,31920
day 13 part 1,,,,,38847825.0,ns,32760
day 13 part 1,,,,,39865242.0,ns,33600
day 13 part 1,,,,,40634954.0,ns,34440
day 13 part 1,,,,,41849874.0,ns,35280
day 13 part 1,,,,,42685187.0,ns,36120
day 13 part 1,,,,,43703304.0,ns,36960
day 13 part 1,,,,,44693520.0,ns,37800
day 13 part 1,,,,,45605234.0,ns,38640
day 13 part 1,,,,,46694052.0,ns,39480
day 13 part 1,,,,,47660367.0,ns,40320
day 13 part 1,,,,,48582582.0,ns,41160
day 13 part 1,,,,,49553498.0,ns,42000
day 13 part 1,,,,,50647916.0,ns,42840
day 13 part 1,,,,,51633231.0,ns,43680
day 13 part 1,,,,,52720949.0,ns,44520
day 13 part 1,,,,,53646764.0,ns,45360
day 13 part 1,,,,,54590679.0,ns,46200
day 13 part 1,,,,,55653196.0,ns,47040
day 13 part 1,,,,,56608111.0,ns,47880
day 13 part 1,,,,,57566627.0,ns,48720
day 13 part 1,,,,,58750046.0,ns,49560
day 13 part 1,,,,,59508058.0,ns,50400
day 13 part 1,,,,,60455174.0,ns,51240
day 13 part 1,,,,,61601791.0,ns,52080
day 13 part 1,,,,,62566408.0,ns,52920
day 13 part 1,,,,,63561923.0,ns,53760
day 13 part 1,,,,,64533039.0,ns,54600
day 13 part 1,,,,,65513755.0,ns,55440
day 13 part 1,,,,,66474170.0,ns,56280
day 13 part 1,,,,,67510987.0,ns,57120
day 13 part 1,,,,,68491703.0,ns,57960
day 13 part 1,,,,,69430018.0,ns,58800
day 13 part 1,,,,,70430534.0,ns,59640
day 13 part 1,,,,,71477651.0,ns,60480
day 13 part 1,,,,,72502967.0,ns,61320
day 13 part 1,,,,,73453183.0,ns,62160
day 13 part 1,,,,,74403198.0,ns,63000
day 13 part 1,,,,,75407914.0,ns,63840
day 13 part 1,,,,,76407630.0,ns,64680
day 13 part 1,,,,,77364146.0,ns,65520
day 13 part 1,,,,,78426263.0,ns,66360
day 13 part 1,,,,,79426778.0,ns,67200
day 13 part 1,,,,,80368994.0,ns,68040
day 13 part 1,,,,,81404511.0,ns,68880
day 13 part 1,,,,,82316725.0,ns,69720
day 13 part 1,,,,,83437443.0,ns,70560
day 13 part 1,,,,,84537161.0,ns,71400
day 13 part 1,,,,,85336074.0,ns,72240
day 13 part 1,,,,,86376891.0,ns,73080
day 13 part 1,,,,,87452108.0,ns,73920
day 13 part 1,,,,,88338722.0,ns,74760
day 13 part 1,,,,,89383139.0,ns,75600
day 13 part 1,,,,,90309554.0,ns,76440
day 13 part 1,,,,,91280170.0,ns,77280
day 13 part 1,,,,,92366287.0,ns,78120
day 13 part 1,,,,,93274502.0,ns,78960
day 13 part 1,,,,,94335019.0,ns,79800
day 13 part 1,,,,,95319835.0,ns,80640
day 13 part 1,,,,,96222949.0,ns,81480
day 13 part 1,,,,,97426069.0,ns,82320
day 13 part 1,,,,,98264082.0,ns,83160
day 13 part 1,,,,,99246498.0,ns,84000
