group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 23 part 2,,,,,342138684.0,ns,1
day 23 part 2,,,,,313954927.0,ns,1
day 23 part 2,,,,,301695303.0,ns,1
day 23 part 2,,,,,307950015.0,ns,1
day 23 part 2,,,,,294718189.0,ns,1
day 23 part 2,,,,,293714487.0,ns,1
day 23 part 2,,,,,308269916.0,ns,1
day 23 part 2,,,,,312952026.0,ns,1
day 23 part 2,,,,,307721615.0,ns,1
day 23 part 2,,,,,311771823.0,ns,1
day 23 part 2,,,,,303679507.0,ns,1
day 23 part 2,,,,,329979959.0,ns,1
day 23 part 2,,,,,308701517.0,ns,1
day 23 part 2,,,,,312515024.0,ns,1
day 23 part 2,,,,,312546425.0,ns,1
day 23 part 2,,,,,311401822.0,ns,1
day 23 part 2,,,,,313843027.0,ns,1
day 23 part 2,,,,,312026024.0,ns,1
day 23 part 2,,,,,306273312.0,ns,1
day 23 part 2,,,,,301379346.0,ns,1
day 23 part 2,,,,,307914603.0,ns,1
day 23 part 2,,,,,310981609.0,ns,1
day 23 part 2,,,,,300556286.0,ns,1
day 23 part 2,,,,,293432369.0,ns,1
day 23 part 2,,,,,299224083.0,ns,1
day 23 part 2,,,,,346018189.0,ns,1
day 23 part 2,,,,,312093012.0,ns,1
day 23 part 2,,,,,301893889.0,ns,1
day 23 part 2,,,,,313713416.0,ns,1
day 23 part 2,,,,,295452774.0,ns,1
day 23 part 2,,,,,296785377.0,ns,1
day 23 part 2,,,,,297606979.0,ns,1
day 23 part 2,,,,,300157085.0,ns,1
day 23 part 2,,,,,310164107.0,ns,1
day 23 part 2,,,,,306271799.0,ns,1
day 23 part 2,,,,,302009189.0,ns,1
day 23 part 2,,,,,296117776.0,ns,1
day 23 part 2,,,,,300385085.0,ns,1
day 23 part 2,,,,,301895889.0,ns,1
day 23 part 2,,,,,288807259.0,ns,1
day 23 part 2,,,,,296880977.0,ns,1
day 23 part 2,,,,,296117676.0,ns,1
day 23 part 2,,,,,306990900.0,ns,1
day 23 part 2,,,,,325029541.0,ns,1
day 23 part 2,,,,,297526979.0,ns,1
day 23 part 2,,,,,308583493.0,ns,1
day 23 part 2,,,,,325899176.0,ns,1
day 23 part 2,,,,,303080230.0,ns,1
day 23 part 2,,,,,312864650.0,ns,1
day 23 part 2,,,,,290821104.0,ns,1
day 23 part 2,,,,,296928316.0,ns,1
day 23 part 2,,,,,309881644.0,ns,1
day 23 part 2,,,,,309010342.0,ns,1
day 23 part 2,,,,,304315432.0,ns,1
day 23 part 2,,,,,303589730.0,ns,1
day 23 part 2,,,,,312452049.0,ns,1
day 23 part 2,,,,,300051823.0,ns,1
day 23 part 2,,,,,308720542.0,ns,1
day 23 part 2,,,,,301702326.0,ns,1
day 23 part 2,,,,,307381739.0,ns,1
day 23 part 2,,,,,304145331.0,ns,1
day 23 part 2,,,,,308402341.0,ns,1
day 23 part 2,,,,,309759443.0,ns,1
day 23 part 2,,,,,300354224.0,ns,1
day 23 part 2,,,,,299727022.0,ns,1
day 23 part 2,,,,,312652050.0,ns,1
day 23 part 2,,,,,315968256.0,ns,1
day 23 part 2,,,,,300885825.0,ns,1
day 23 part 2,,,,,299056821.0,ns,1
day 23 part 2,,,,,301365326.0,ns,1
day 23 part 2,,,,,298143419.0,ns,1
day 23 part 2,,,,,308093140.0,ns,1
day 23 part 2,,,,,303900574.0,ns,1
day 23 part 2,,,,,307649080.0,ns,1
day 23 part 2,,,,,297653261.0,ns,1
day 23 part 2,,,,,307618179.0,ns,1
day 23 part 2,,,,,309391683.0,ns,1
day 23 part 2,,,,,293691054.0,ns,1
day 23 part 2,,,,,308834282.0,ns,1
day 23 part 2,,,,,312449389.0,ns,1
day 23 part 2,,,,,306050176.0,ns,1
day 23 part 2,,,,,311672988.0,ns,1
day 23 part 2,,,,,290431047.0,ns,1
day 23 part 2,,,,,315722795.0,ns,1
day 23 part 2,,,,,305711376.0,ns,1
day 23 part 2,,,,,311398687.0,ns,1
day 23 part 2,,,,,299137064.0,ns,1
day 23 part 2,,,,,300591466.0,ns,1
day 23 part 2,,,,,304519074.0,ns,1
day 23 part 2,,,,,292678052.0,ns,1
day 23 part 2,,,,,299131463.0,ns,1
day 23 part 2,,,,,293904754.0,ns,1
day 23 part 2,,,,,309265683.0,ns,1
day 23 part 2,,,,,318704701.0,ns,1
day 23 part 2,,,,,293486053.0,ns,1
day 23 part 2,,,,,305205175.0,ns,1
day 23 part 2,,,,,306062577.0,ns,1
day 23 part 2,,,,,299424264.0,ns,1
day 23 part 2,,,,,320093492.0,ns,1
day 23 part 2,,,,,310454569.0,ns,1
