group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 20 part 2,,,,,48481481.0,ns,1
day 20 part 2,,,,,296136451.0,ns,1
day 20 part 2,,,,,136568337.0,ns,1
day 20 part 2,,,,,549105240.0,ns,1
day 20 part 2,,,,,661008544.0,ns,1
day 20 part 2,,,,,308406473.0,ns,1
day 20 part 2,,,,,180932648.0,ns,1
day 20 part 2,,,,,379235031.0,ns,1
day 20 part 2,,,,,214936408.0,ns,1
day 20 part 2,,,,,491305325.0,ns,1
day 20 part 2,,,,,167707071.0,ns,1
day 20 part 2,,,,,94202389.0,ns,1
day 20 part 2,,,,,274857128.0,ns,1
day 20 part 2,,,,,4515023.0,ns,1
day 20 part 2,,,,,542369517.0,ns,1
day 20 part 2,,,,,152798594.0,ns,1
day 20 part 2,,,,,101247026.0,ns,1
day 20 part 2,,,,,74667188.0,ns,1
day 20 part 2,,,,,202810553.0,ns,1
day 20 part 2,,,,,387727343.0,ns,1
day 20 part 2,,,,,1305861952.0,ns,1
day 20 part 2,,,,,384451179.0,ns,1
day 20 part 2,,,,,797741739.0,ns,1
day 20 part 2,,,,,201394860.0,ns,1
day 20 part 2,,,,,564677860.0,ns,1
day 20 part 2,,,,,495109541.0,ns,1
day 20 part 2,,,,,729357836.0,ns,1
day 20 part 2,,,,,75891802.0,ns,1
day 20 part 2,,,,,200156745.0,ns,1
day 20 part 2,,,,,234415796.0,ns,1
day 20 part 2,,,,,26376949.0,ns,1
day 20 part 2,,,,,25419836.0,ns,1
day 20 part 2,,,,,212492907.0,ns,1
day 20 part 2,,,,,699966517.0,ns,1
day 20 part 2,,,,,568958832.0,ns,1
day 20 part 2,,,,,38699899.0,ns,1
day 20 part 2,,,,,200968990.0,ns,1
day 20 part 2,,,,,74819964.0,ns,1
day 20 part 2,,,,,185723394.0,ns,1
day 20 part 2,,,,,97110651.0,ns,1
day 20 part 2,,,,,145422775.0,ns,1
day 20 part 2,,,,,904257153.0,ns,1
day 20 part 2,,,,,500799955.0,ns,1
day 20 part 2,,,,,162749297.0,ns,1
day 20 part 2,,,,,38556297.0,ns,1
day 20 part 2,,,,,221835459.0,ns,1
day 20 part 2,,,,,4509458.0,ns,1
day 20 part 2,,,,,310217198.0,ns,1
day 20 part 2,,,,,224528794.0,ns,1
day 20 part 2,,,,,128296753.0,ns,1
day 20 part 2,,,,,973634348.0,ns,1
day 20 part 2,,,,,486523970.0,ns,1
day 20 part 2,,,,,238540075.0,ns,1
day 20 part 2,,,,,121322263.0,ns,1
day 20 part 2,,,,,185236387.0,ns,1
day 20 part 2,,,,,111208234.0,ns,1
day 20 part 2,,,,,568540227.0,ns,1
day 20 part 2,,,,,114549876.0,ns,1
day 20 part 2,,,,,423688361.0,ns,1
day 20 part 2,,,,,411133998.0,ns,1
day 20 part 2,,,,,923635380.0,ns,1
day 20 part 2,,,,,295450148.0,ns,1
day 20 part 2,,,,,582555098.0,ns,1
day 20 part 2,,,,,530475290.0,ns,1
day 20 part 2,,,,,100572674.0,ns,1
day 20 part 2,,,,,778096880.0,ns,1
day 20 part 2,,,,,64691155.0,ns,1
day 20 part 2,,,,,120198402.0,ns,1
day 20 part 2,,,,,601286017.0,ns,1
day 20 part 2,,,,,587354554.0,ns,1
day 20 part 2,,,,,600442107.0,ns,1
day 20 part 2,,,,,930586459.0,ns,1
day 20 part 2,,,,,584265274.0,ns,1
day 20 part 2,,,,,73453933.0,ns,1
day 20 part 2,,,,,638707818.0,ns,1
day 20 part 2,,,,,240622458.0,ns,1
day 20 part 2,,,,,16383208.0,ns,1
day 20 part 2,,,,,700278996.0,ns,1
day 20 part 2,,,,,40863340.0,ns,1
day 20 part 2,,,,,462350605.0,ns,1
day 20 part 2,,,,,740820783.0,ns,1
day 20 part 2,,,,,41092442.0,ns,1
day 20 part 2,,,,,50608469.0,ns,1
day 20 part 2,,,,,14897796.0,ns,1
day 20 part 2,,,,,405127950.0,ns,1
day 20 part 2,,,,,149641976.0,ns,1
day 20 part 2,,,,,78222333.0,ns,1
day 20 part 2,,,,,66817782.0,ns,1
day 20 part 2,,,,,187642278.0,ns,1
day 20 part 2,,,,,114765516.0,ns,1
day 20 part 2,,,,,47176223.0,ns,1
day 20 part 2,,,,,16920023.0,ns,1
day 20 part 2,,,,,667781818.0,ns,1
day 20 part 2,,,,,252455334.0,ns,1
day 20 part 2,,,,,394818714.0,ns,1
day 20 part 2,,,,,187221172.0,ns,1
day 20 part 2,,,,,358525935.0,ns,1
day 20 part 2,,,,,116195434.0,ns,1
day 20 part 2,,,,,78990543.0,ns,1
day 20 part 2,,,,,179219467.0,ns,1
