group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 10 part 2,,,,,917666.0,ns,297
day 10 part 2,,,,,2727795.0,ns,594
day 10 part 2,,,,,3704165.0,ns,891
day 10 part 2,,,,,3869077.0,ns,1188
day 10 part 2,,,,,4595729.0,ns,1485
day 10 part 2,,,,,5969427.0,ns,1782
day 10 part 2,,,,,6448562.0,ns,2079
day 10 part 2,,,,,7938168.0,ns,2376
day 10 part 2,,,,,8830332.0,ns,2673
day 10 part 2,,,,,9616988.0,ns,2970
day 10 part 2,,,,,10626661.0,ns,3267
day 10 part 2,,,,,11394216.0,ns,3564
day 10 part 2,,,,,12732811.0,ns,3861
day 10 part 2,,,,,13317653.0,ns,4158
day 10 part 2,,,,,14184415.0,ns,4455
day 10 part 2,,,,,15289995.0,ns,4752
day 10 part 2,,,,,16794202.0,ns,5049
day 10 part 2,,,,,17424647.0,ns,5346
day 10 part 2,,,,,17861878.0,ns,5643
day 10 part 2,,,,,19119369.0,ns,5940
day 10 part 2,,,,,21550542.0,ns,6237
day 10 part 2,,,,,21158215.0,ns,6534
day 10 part 2,,,,,22281095.0,ns,6831
day 10 part 2,,,,,24154928.0,ns,7128
day 10 part 2,,,,,24036121.0,ns,7425
day 10 part 2,,,,,24650164.0,ns,7722
day 10 part 2,,,,,26132471.0,ns,8019
day 10 part 2,,,,,27149943.0,ns,8316
day 10 part 2,,,,,27519769.0,ns,8613
day 10 part 2,,,,,28567845.0,ns,8910
day 10 part 2,,,,,33151073.0,ns,9207
day 10 part 2,,,,,32423621.0,ns,9504
day 10 part 2,,,,,31213634.0,ns,9801
day 10 part 2,,,,,32153901.0,ns,10098
day 10 part 2,,,,,33508298.0,ns,10395
day 10 part 2,,,,,35532144.0,ns,10692
day 10 part 2,,,,,36077682.0,ns,10989
day 10 part 2,,,,,36521914.0,ns,11286
day 10 part 2,,,,,37075954.0,ns,11583
day 10 part 2,,,,,37602491.0,ns,11880
day 10 part 2,,,,,38944087.0,ns,12177
day 10 part 2,,,,,39749845.0,ns,12474
day 10 part 2,,,,,41001735.0,ns,12771
day 10 part 2,,,,,43128087.0,ns,13068
day 10 part 2,,,,,50315401.0,ns,13365
day 10 part 2,,,,,44943117.0,ns,13662
day 10 part 2,,,,,44761604.0,ns,13959
day 10 part 2,,,,,46097099.0,ns,14256
day 10 part 2,,,,,47009765.0,ns,14553
day 10 part 2,,,,,51316373.0,ns,14850
day 10 part 2,,,,,56570249.0,ns,15147
day 10 part 2,,,,,54080471.0,ns,15444
day 10 part 2,,,,,50762333.0,ns,15741
day 10 part 2,,,,,52676670.0,ns,16038
day 10 part 2,,,,,56103016.0,ns,16335
day 10 part 2,,,,,54977435.0,ns,16632
day 10 part 2,,,,,54051468.0,ns,16929
day 10 part 2,,,,,55291458.0,ns,17226
day 10 part 2,,,,,55911499.0,ns,17523
day 10 part 2,,,,,57576784.0,ns,17820
day 10 part 2,,,,,58562154.0,ns,18117
day 10 part 2,,,,,61789783.0,ns,18414
day 10 part 2,,,,,66612825.0,ns,18711
day 10 part 2,,,,,69659541.0,ns,19008
day 10 part 2,,,,,77206576.0,ns,19305
day 10 part 2,,,,,66420111.0,ns,19602
day 10 part 2,,,,,66489916.0,ns,19899
day 10 part 2,,,,,68152234.0,ns,20196
day 10 part 2,,,,,67291073.0,ns,20493
day 10 part 2,,,,,69148005.0,ns,20790
day 10 part 2,,,,,72459139.0,ns,21087
day 10 part 2,,,,,69546533.0,ns,21384
day 10 part 2,,,,,70203479.0,ns,21681
day 10 part 2,,,,,69726646.0,ns,21978
day 10 part 2,,,,,73485812.0,ns,22275
day 10 part 2,,,,,73573819.0,ns,22572
day 10 part 2,,,,,80923040.0,ns,22869
day 10 part 2,,,,,78809190.0,ns,23166
day 10 part 2,,,,,79390831.0,ns,23463
day 10 part 2,,,,,77294082.0,ns,23760
day 10 part 2,,,,,79836063.0,ns,24057
day 10 part 2,,,,,80849435.0,ns,24354
day 10 part 2,,,,,82968585.0,ns,24651
day 10 part 2,,,,,83819845.0,ns,24948
day 10 part 2,,,,,85277949.0,ns,25245
day 10 part 2,,,,,84080463.0,ns,25542
day 10 part 2,,,,,82953284.0,ns,25839
day 10 part 2,,,,,83086493.0,ns,26136
day 10 part 2,,,,,89648858.0,ns,26433
day 10 part 2,,,,,85020831.0,ns,26730
day 10 part 2,,,,,94032369.0,ns,27027
day 10 part 2,,,,,87471305.0,ns,27324
day 10 part 2,,,,,96268328.0,ns,27621
day 10 part 2,,,,,109696981.0,ns,27918
day 10 part 2,,,,,98524588.0,ns,28215
day 10 part 2,,,,,103102813.0,ns,28512
day 10 part 2,,,,,98352976.0,ns,28809
day 10 part 2,,,,,93816654.0,ns,29106
day 10 part 2,,,,,95479672.0,ns,29403
day 10 part 2,,,,,99818880.0,ns,29700
