group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 5 part 1,,,,,986014.0,ns,16
day 5 part 1,,,,,2174551.0,ns,32
day 5 part 1,,,,,3322583.0,ns,48
day 5 part 1,,,,,4397107.0,ns,64
day 5 part 1,,,,,4878963.0,ns,80
day 5 part 1,,,,,6100103.0,ns,96
day 5 part 1,,,,,7340446.0,ns,112
day 5 part 1,,,,,7954518.0,ns,128
day 5 part 1,,,,,9433687.0,ns,144
day 5 part 1,,,,,9781628.0,ns,160
day 5 part 1,,,,,11127983.0,ns,176
day 5 part 1,,,,,12215409.0,ns,192
day 5 part 1,,,,,14085924.0,ns,208
day 5 part 1,,,,,13192321.0,ns,224
day 5 part 1,,,,,13944808.0,ns,240
day 5 part 1,,,,,16440196.0,ns,256
day 5 part 1,,,,,17726544.0,ns,272
day 5 part 1,,,,,18861275.0,ns,288
day 5 part 1,,,,,19457643.0,ns,304
day 5 part 1,,,,,20328744.0,ns,320
day 5 part 1,,,,,22085446.0,ns,336
day 5 part 1,,,,,22537499.0,ns,352
day 5 part 1,,,,,23855251.0,ns,368
day 5 part 1,,,,,26002498.0,ns,384
day 5 part 1,,,,,25380727.0,ns,400
day 5 part 1,,,,,26642872.0,ns,416
day 5 part 1,,,,,27261943.0,ns,432
day 5 part 1,,,,,28483684.0,ns,448
day 5 part 1,,,,,30186180.0,ns,464
day 5 part 1,,,,,30426708.0,ns,480
day 5 part 1,,,,,33249133.0,ns,496
day 5 part 1,,,,,33742491.0,ns,512
day 5 part 1,,,,,35475090.0,ns,528
day 5 part 1,,,,,35716319.0,ns,544
day 5 part 1,,,,,44339112.0,ns,560
day 5 part 1,,,,,37216391.0,ns,576
day 5 part 1,,,,,40094823.0,ns,592
day 5 part 1,,,,,44870173.0,ns,608
day 5 part 1,,,,,41784318.0,ns,624
day 5 part 1,,,,,37874467.0,ns,640
day 5 part 1,,,,,40653088.0,ns,656
day 5 part 1,,,,,41802820.0,ns,672
day 5 part 1,,,,,42616614.0,ns,688
day 5 part 1,,,,,43472112.0,ns,704
day 5 part 1,,,,,45301224.0,ns,720
day 5 part 1,,,,,45873289.0,ns,736
day 5 part 1,,,,,49360591.0,ns,752
day 5 part 1,,,,,50179086.0,ns,768
day 5 part 1,,,,,50119179.0,ns,784
day 5 part 1,,,,,52510455.0,ns,800
day 5 part 1,,,,,51909485.0,ns,816
day 5 part 1,,,,,53013313.0,ns,832
day 5 part 1,,,,,52958806.0,ns,848
day 5 part 1,,,,,54508185.0,ns,864
day 5 part 1,,,,,58279320.0,ns,880
day 5 part 1,,,,,60398564.0,ns,896
day 5 part 1,,,,,65206718.0,ns,912
day 5 part 1,,,,,62934857.0,ns,928
day 5 part 1,,,,,59315439.0,ns,944
day 5 part 1,,,,,63084774.0,ns,960
day 5 part 1,,,,,62603518.0,ns,976
day 5 part 1,,,,,64029883.0,ns,992
day 5 part 1,,,,,65775184.0,ns,1008
day 5 part 1,,,,,64270610.0,ns,1024
day 5 part 1,,,,,66666987.0,ns,1040
day 5 part 1,,,,,66949420.0,ns,1056
day 5 part 1,,,,,69932363.0,ns,1072
day 5 part 1,,,,,70270303.0,ns,1088
day 5 part 1,,,,,69310191.0,ns,1104
day 5 part 1,,,,,78361736.0,ns,1120
day 5 part 1,,,,,70651746.0,ns,1136
day 5 part 1,,,,,73566083.0,ns,1152
day 5 part 1,,,,,74547695.0,ns,1168
day 5 part 1,,,,,78126709.0,ns,1184
day 5 part 1,,,,,80677702.0,ns,1200
day 5 part 1,,,,,83578037.0,ns,1216
day 5 part 1,,,,,82567020.0,ns,1232
day 5 part 1,,,,,82329393.0,ns,1248
day 5 part 1,,,,,88403293.0,ns,1264
day 5 part 1,,,,,90099488.0,ns,1280
day 5 part 1,,,,,85600970.0,ns,1296
day 5 part 1,,,,,85556565.0,ns,1312
day 5 part 1,,,,,85213525.0,ns,1328
day 5 part 1,,,,,87709713.0,ns,1344
day 5 part 1,,,,,101624218.0,ns,1360
day 5 part 1,,,,,93837420.0,ns,1376
day 5 part 1,,,,,91845890.0,ns,1392
day 5 part 1,,,,,92962319.0,ns,1408
day 5 part 1,,,,,92084318.0,ns,1424
day 5 part 1,,,,,92879526.0,ns,1440
day 5 part 1,,,,,96603038.0,ns,1456
day 5 part 1,,,,,95868237.0,ns,1472
day 5 part 1,,,,,91261431.0,ns,1488
day 5 part 1,,,,,95671436.0,ns,1504
day 5 part 1,,,,,95630237.0,ns,1520
day 5 part 1,,,,,99413642.0,ns,1536
day 5 part 1,,,,,110012757.0,ns,1552
day 5 part 1,,,,,103121448.0,ns,1568
day 5 part 1,,,,,103373448.0,ns,1584
day 5 part 1,,,,,106387652.0,ns,1600
