group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 16 part 2,,,,,1114218.0,ns,2
day 16 part 2,,,,,2207136.0,ns,4
day 16 part 2,,,,,3319955.0,ns,6
day 16 part 2,,,,,4412172.0,ns,8
day 16 part 2,,,,,5531491.0,ns,10
day 16 part 2,,,,,6641408.0,ns,12
day 16 part 2,,,,,7740727.0,ns,14
day 16 part 2,,,,,8847445.0,ns,16
day 16 part 2,,,,,9959263.0,ns,18
day 16 part 2,,,,,11009080.0,ns,20
day 16 part 2,,,,,12118998.0,ns,22
day 16 part 2,,,,,13282218.0,ns,24
day 16 part 2,,,,,14342235.0,ns,26
day 16 part 2,,,,,15454041.0,ns,28
day 16 part 2,,,,,16578256.0,ns,30
day 16 part 2,,,,,17676274.0,ns,32
day 16 part 2,,,,,18787990.0,ns,34
day 16 part 2,,,,,19843407.0,ns,36
day 16 part 2,,,,,21076826.0,ns,38
day 16 part 2,,,,,22133843.0,ns,40
day 16 part 2,,,,,23754667.0,ns,42
day 16 part 2,,,,,24270575.0,ns,44
day 16 part 2,,,,,25365293.0,ns,46
day 16 part 2,,,,,26548310.0,ns,48
day 16 part 2,,,,,27565127.0,ns,50
day 16 part 2,,,,,28687643.0,ns,52
day 16 part 2,,,,,29819062.0,ns,54
day 16 part 2,,,,,31000779.0,ns,56
day 16 part 2,,,,,32055596.0,ns,58
day 16 part 2,,,,,33152013.0,ns,60
day 16 part 2,,,,,34303830.0,ns,62
day 16 part 2,,,,,35415648.0,ns,64
day 16 part 2,,,,,36457564.0,ns,66
day 16 part 2,,,,,37602081.0,ns,68
day 16 part 2,,,,,38745200.0,ns,70
day 16 part 2,,,,,39773915.0,ns,72
day 16 part 2,,,,,40933033.0,ns,74
day 16 part 2,,,,,42124451.0,ns,76
day 16 part 2,,,,,43186768.0,ns,78
day 16 part 2,,,,,44249185.0,ns,80
day 16 part 2,,,,,45275600.0,ns,82
day 16 part 2,,,,,46443118.0,ns,84
day 16 part 2,,,,,47580436.0,ns,86
day 16 part 2,,,,,48603552.0,ns,88
day 16 part 2,,,,,49720269.0,ns,90
day 16 part 2,,,,,50936388.0,ns,92
day 16 part 2,,,,,51877202.0,ns,94
day 16 part 2,,,,,53022620.0,ns,96
day 16 part 2,,,,,54148038.0,ns,98
day 16 part 2,,,,,55271654.0,ns,100
day 16 part 2,,,,,56311471.0,ns,102
day 16 part 2,,,,,57505690.0,ns,104
day 16 part 2,,,,,58643307.0,ns,106
day 16 part 2,,,,,59736824.0,ns,108
day 16 part 2,,,,,60769340.0,ns,110
day 16 part 2,,,,,61745755.0,ns,112
day 16 part 2,,,,,63052875.0,ns,114
day 16 part 2,,,,,64120591.0,ns,116
day 16 part 2,,,,,65198809.0,ns,118
day 16 part 2,,,,,66501028.0,ns,120
day 16 part 2,,,,,67623646.0,ns,122
day 16 part 2,,,,,68506160.0,ns,124
day 16 part 2,,,,,69816480.0,ns,126
day 16 part 2,,,,,70801995.0,ns,128
day 16 part 2,,,,,71830611.0,ns,130
day 16 part 2,,,,,73037429.0,ns,132
day 16 part 2,,,,,74114947.0,ns,134
day 16 part 2,,,,,75227163.0,ns,136
day 16 part 2,,,,,76176778.0,ns,138
day 16 part 2,,,,,77448098.0,ns,140
day 16 part 2,,,,,78460914.0,ns,142
day 16 part 2,,,,,79587131.0,ns,144
day 16 part 2,,,,,80765349.0,ns,146
day 16 part 2,,,,,81760764.0,ns,148
day 16 part 2,,,,,82914883.0,ns,150
day 16 part 2,,,,,84032399.0,ns,152
day 16 part 2,,,,,85080416.0,ns,154
day 16 part 2,,,,,86106132.0,ns,156
day 16 part 2,,,,,87392752.0,ns,158
day 16 part 2,,,,,88393167.0,ns,160
day 16 part 2,,,,,89534884.0,ns,162
day 16 part 2,,,,,90701302.0,ns,164
day 16 part 2,,,,,91763320.0,ns,166
day 16 part 2,,,,,92970537.0,ns,168
day 16 part 2,,,,,93787051.0,ns,170
day 16 part 2,,,,,94986869.0,ns,172
day 16 part 2,,,,,96203088.0,ns,174
day 16 part 2,,,,,97336506.0,ns,176
day 16 part 2,,,,,98606925.0,ns,178
day 16 part 2,,,,,99483738.0,ns,180
day 16 part 2,,,,,100582556.0,ns,182
day 16 part 2,,,,,101605071.0,ns,184
day 16 part 2,,,,,102786390.0,ns,186
day 16 part 2,,,,,103694404.0,ns,188
day 16 part 2,,,,,104921823.0,ns,190
day 16 part 2,,,,,106159242.0,ns,192
day 16 part 2,,,,,107295159.0,ns,194
day 16 part 2,,,,,108485678.0,ns,196
day 16 part 2,,,,,109356091.0,ns,198
day 16 part 2,,,,,110600411.0,ns,200
