group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 14 part 2,,,,,59787310.0,ns,6
day 14 part 2,,,,,56392404.0,ns,6
day 14 part 2,,,,,63202516.0,ns,6
day 14 part 2,,,,,57092205.0,ns,6
day 14 part 2,,,,,55945803.0,ns,6
day 14 part 2,,,,,55899703.0,ns,6
day 14 part 2,,,,,56840504.0,ns,6
day 14 part 2,,,,,56863205.0,ns,6
day 14 part 2,,,,,56986805.0,ns,6
day 14 part 2,,,,,60506711.0,ns,6
day 14 part 2,,,,,58093407.0,ns,6
day 14 part 2,,,,,60165010.0,ns,6
day 14 part 2,,,,,55844303.0,ns,6
day 14 part 2,,,,,60350211.0,ns,6
day 14 part 2,,,,,66508322.0,ns,6
day 14 part 2,,,,,62345215.0,ns,6
day 14 part 2,,,,,60203810.0,ns,6
day 14 part 2,,,,,56682605.0,ns,6
day 14 part 2,,,,,53843099.0,ns,6
day 14 part 2,,,,,55367301.0,ns,6
day 14 part 2,,,,,57206106.0,ns,6
day 14 part 2,,,,,56877504.0,ns,6
day 14 part 2,,,,,54833901.0,ns,6
day 14 part 2,,,,,55617802.0,ns,6
day 14 part 2,,,,,61364713.0,ns,6
day 14 part 2,,,,,64079918.0,ns,6
day 14 part 2,,,,,60864212.0,ns,6
day 14 part 2,,,,,66185821.0,ns,6
day 14 part 2,,,,,64933420.0,ns,6
day 14 part 2,,,,,64928419.0,ns,6
day 14 part 2,,,,,57061905.0,ns,6
day 14 part 2,,,,,57755606.0,ns,6
day 14 part 2,,,,,55518902.0,ns,6
day 14 part 2,,,,,61711014.0,ns,6
day 14 part 2,,,,,61832214.0,ns,6
day 14 part 2,,,,,59799709.0,ns,6
day 14 part 2,,,,,61475613.0,ns,6
day 14 part 2,,,,,63721118.0,ns,6
day 14 part 2,,,,,60897212.0,ns,6
day 14 part 2,,,,,56721704.0,ns,6
day 14 part 2,,,,,57047405.0,ns,6
day 14 part 2,,,,,54592600.0,ns,6
day 14 part 2,,,,,58713908.0,ns,6
day 14 part 2,,,,,57074505.0,ns,6
day 14 part 2,,,,,56704104.0,ns,6
day 14 part 2,,,,,56794505.0,ns,6
day 14 part 2,,,,,57080705.0,ns,6
day 14 part 2,,,,,57302605.0,ns,6
day 14 part 2,,,,,56427204.0,ns,6
day 14 part 2,,,,,59311809.0,ns,6
day 14 part 2,,,,,57674306.0,ns,6
day 14 part 2,,,,,58610008.0,ns,6
day 14 part 2,,,,,55440501.0,ns,6
day 14 part 2,,,,,55825203.0,ns,6
day 14 part 2,,,,,57131205.0,ns,6
day 14 part 2,,,,,57010405.0,ns,6
day 14 part 2,,,,,53940999.0,ns,6
day 14 part 2,,,,,57086705.0,ns,6
day 14 part 2,,,,,54827801.0,ns,6
day 14 part 2,,,,,55055101.0,ns,6
day 14 part 2,,,,,55590102.0,ns,6
day 14 part 2,,,,,55100602.0,ns,6
day 14 part 2,,,,,53993599.0,ns,6
day 14 part 2,,,,,56263803.0,ns,6
day 14 part 2,,,,,58564508.0,ns,6
day 14 part 2,,,,,51975496.0,ns,6
day 14 part 2,,,,,55671102.0,ns,6
day 14 part 2,,,,,59578809.0,ns,6
day 14 part 2,,,,,57871007.0,ns,6
day 14 part 2,,,,,56191703.0,ns,6
day 14 part 2,,,,,54805401.0,ns,6
day 14 part 2,,,,,53943599.0,ns,6
day 14 part 2,,,,,62209614.0,ns,6
day 14 part 2,,,,,59331410.0,ns,6
day 14 part 2,,,,,56304903.0,ns,6
day 14 part 2,,,,,57932807.0,ns,6
day 14 part 2,,,,,58960508.0,ns,6
day 14 part 2,,,,,60313511.0,ns,6
day 14 part 2,,,,,56222403.0,ns,6
day 14 part 2,,,,,58641908.0,ns,6
day 14 part 2,,,,,58479808.0,ns,6
day 14 part 2,,,,,57739306.0,ns,6
day 14 part 2,,,,,58345807.0,ns,6
day 14 part 2,,,,,55022601.0,ns,6
day 14 part 2,,,,,58961309.0,ns,6
day 14 part 2,,,,,59800709.0,ns,6
day 14 part 2,,,,,62180115.0,ns,6
day 14 part 2,,,,,57638206.0,ns,6
day 14 part 2,,,,,59757710.0,ns,6
day 14 part 2,,,,,58490007.0,ns,6
day 14 part 2,,,,,57814006.0,ns,6
day 14 part 2,,,,,56416704.0,ns,6
day 14 part 2,,,,,58038007.0,ns,6
day 14 part 2,,,,,60181011.0,ns,6
day 14 part 2,,,,,55812302.0,ns,6
day 14 part 2,,,,,59782910.0,ns,6
day 14 part 2,,,,,57510606.0,ns,6
day 14 part 2,,,,,58626508.0,ns,6
day 14 part 2,,,,,57759006.0,ns,6
day 14 part 2,,,,,57223105.0,ns,6
