group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 15 part 1,,,,,1112605.0,ns,132
day 15 part 1,,,,,1973107.0,ns,264
day 15 part 1,,,,,3167912.0,ns,396
day 15 part 1,,,,,4236316.0,ns,528
day 15 part 1,,,,,4945819.0,ns,660
day 15 part 1,,,,,5877923.0,ns,792
day 15 part 1,,,,,6198523.0,ns,924
day 15 part 1,,,,,6481425.0,ns,1056
day 15 part 1,,,,,7751630.0,ns,1188
day 15 part 1,,,,,9944538.0,ns,1320
day 15 part 1,,,,,10823141.0,ns,1452
day 15 part 1,,,,,12214347.0,ns,1584
day 15 part 1,,,,,13023150.0,ns,1716
day 15 part 1,,,,,13471051.0,ns,1848
day 15 part 1,,,,,15925061.0,ns,1980
day 15 part 1,,,,,15817361.0,ns,2112
day 15 part 1,,,,,17665667.0,ns,2244
day 15 part 1,,,,,19600575.0,ns,2376
day 15 part 1,,,,,18913972.0,ns,2508
day 15 part 1,,,,,20209178.0,ns,2640
day 15 part 1,,,,,19758275.0,ns,2772
day 15 part 1,,,,,22173585.0,ns,2904
day 15 part 1,,,,,22968388.0,ns,3036
day 15 part 1,,,,,20763779.0,ns,3168
day 15 part 1,,,,,24457393.0,ns,3300
day 15 part 1,,,,,29807414.0,ns,3432
day 15 part 1,,,,,26847803.0,ns,3564
day 15 part 1,,,,,28239588.0,ns,3696
day 15 part 1,,,,,28865576.0,ns,3828
day 15 part 1,,,,,29477360.0,ns,3960
day 15 part 1,,,,,32784477.0,ns,4092
day 15 part 1,,,,,32686080.0,ns,4224
day 15 part 1,,,,,30309540.0,ns,4356
day 15 part 1,,,,,32458485.0,ns,4488
day 15 part 1,,,,,34609532.0,ns,4620
day 15 part 1,,,,,38014646.0,ns,4752
day 15 part 1,,,,,36566882.0,ns,4884
day 15 part 1,,,,,42126643.0,ns,5016
day 15 part 1,,,,,38877724.0,ns,5148
day 15 part 1,,,,,37513159.0,ns,5280
day 15 part 1,,,,,43966496.0,ns,5412
day 15 part 1,,,,,41869950.0,ns,5544
day 15 part 1,,,,,42424035.0,ns,5676
day 15 part 1,,,,,45544357.0,ns,5808
day 15 part 1,,,,,42089344.0,ns,5940
day 15 part 1,,,,,45139767.0,ns,6072
day 15 part 1,,,,,45416860.0,ns,6204
day 15 part 1,,,,,49932947.0,ns,6336
day 15 part 1,,,,,47363212.0,ns,6468
day 15 part 1,,,,,50742226.0,ns,6600
day 15 part 1,,,,,50363937.0,ns,6732
day 15 part 1,,,,,51969095.0,ns,6864
day 15 part 1,,,,,52986771.0,ns,6996
day 15 part 1,,,,,54092642.0,ns,7128
day 15 part 1,,,,,56657178.0,ns,7260
day 15 part 1,,,,,56044094.0,ns,7392
day 15 part 1,,,,,57152866.0,ns,7524
day 15 part 1,,,,,59719501.0,ns,7656
day 15 part 1,,,,,59752401.0,ns,7788
day 15 part 1,,,,,56314817.0,ns,7920
day 15 part 1,,,,,64982211.0,ns,8052
day 15 part 1,,,,,67617216.0,ns,8184
day 15 part 1,,,,,67848316.0,ns,8316
day 15 part 1,,,,,61823606.0,ns,8448
day 15 part 1,,,,,63951710.0,ns,8580
day 15 part 1,,,,,66386214.0,ns,8712
day 15 part 1,,,,,65401912.0,ns,8844
day 15 part 1,,,,,65937013.0,ns,8976
day 15 part 1,,,,,67503915.0,ns,9108
day 15 part 1,,,,,69637320.0,ns,9240
day 15 part 1,,,,,69410919.0,ns,9372
day 15 part 1,,,,,71507722.0,ns,9504
day 15 part 1,,,,,70901422.0,ns,9636
day 15 part 1,,,,,71450022.0,ns,9768
day 15 part 1,,,,,71470122.0,ns,9900
day 15 part 1,,,,,72849125.0,ns,10032
day 15 part 1,,,,,74930529.0,ns,10164
day 15 part 1,,,,,76357830.0,ns,10296
day 15 part 1,,,,,78508735.0,ns,10428
day 15 part 1,,,,,77651033.0,ns,10560
day 15 part 1,,,,,79301236.0,ns,10692
day 15 part 1,,,,,81738240.0,ns,10824
day 15 part 1,,,,,83523243.0,ns,10956
day 15 part 1,,,,,81263039.0,ns,11088
day 15 part 1,,,,,82588142.0,ns,11220
day 15 part 1,,,,,84751545.0,ns,11352
day 15 part 1,,,,,86682048.0,ns,11484
day 15 part 1,,,,,86876849.0,ns,11616
day 15 part 1,,,,,92213558.0,ns,11748
day 15 part 1,,,,,96084865.0,ns,11880
day 15 part 1,,,,,89080652.0,ns,12012
day 15 part 1,,,,,89235353.0,ns,12144
day 15 part 1,,,,,88321152.0,ns,12276
day 15 part 1,,,,,93717160.0,ns,12408
day 15 part 1,,,,,95790664.0,ns,12540
day 15 part 1,,,,,91817258.0,ns,12672
day 15 part 1,,,,,90553955.0,ns,12804
day 15 part 1,,,,,88258551.0,ns,12936
day 15 part 1,,,,,92245158.0,ns,13068
day 15 part 1,,,,,92900759.0,ns,13200
