group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 21 part 1,,,,,1152315.0,ns,3
day 21 part 1,,,,,2287129.0,ns,6
day 21 part 1,,,,,3425344.0,ns,9
day 21 part 1,,,,,4559858.0,ns,12
day 21 part 1,,,,,5716273.0,ns,15
day 21 part 1,,,,,6849888.0,ns,18
day 21 part 1,,,,,7984602.0,ns,21
day 21 part 1,,,,,9147917.0,ns,24
day 21 part 1,,,,,10357933.0,ns,27
day 21 part 1,,,,,11437046.0,ns,30
day 21 part 1,,,,,12592362.0,ns,33
day 21 part 1,,,,,13701175.0,ns,36
day 21 part 1,,,,,14842890.0,ns,39
day 21 part 1,,,,,15984604.0,ns,42
day 21 part 1,,,,,17126420.0,ns,45
day 21 part 1,,,,,18247133.0,ns,48
day 21 part 1,,,,,19386848.0,ns,51
day 21 part 1,,,,,20530963.0,ns,54
day 21 part 1,,,,,21683478.0,ns,57
day 21 part 1,,,,,22813592.0,ns,60
day 21 part 1,,,,,23978506.0,ns,63
day 21 part 1,,,,,25110622.0,ns,66
day 21 part 1,,,,,26251136.0,ns,69
day 21 part 1,,,,,27385550.0,ns,72
day 21 part 1,,,,,28516365.0,ns,75
day 21 part 1,,,,,29674880.0,ns,78
day 21 part 1,,,,,30812594.0,ns,81
day 21 part 1,,,,,31963110.0,ns,84
day 21 part 1,,,,,33112023.0,ns,87
day 21 part 1,,,,,34228438.0,ns,90
day 21 part 1,,,,,35384753.0,ns,93
day 21 part 1,,,,,36537568.0,ns,96
day 21 part 1,,,,,37673982.0,ns,99
day 21 part 1,,,,,38788596.0,ns,102
day 21 part 1,,,,,39965312.0,ns,105
day 21 part 1,,,,,41121326.0,ns,108
day 21 part 1,,,,,42231941.0,ns,111
day 21 part 1,,,,,43387955.0,ns,114
day 21 part 1,,,,,44510070.0,ns,117
day 21 part 1,,,,,45711885.0,ns,120
day 21 part 1,,,,,46784399.0,ns,123
day 21 part 1,,,,,47923813.0,ns,126
day 21 part 1,,,,,49044928.0,ns,129
day 21 part 1,,,,,50224442.0,ns,132
day 21 part 1,,,,,51365558.0,ns,135
day 21 part 1,,,,,52508872.0,ns,138
day 21 part 1,,,,,53626786.0,ns,141
day 21 part 1,,,,,54789401.0,ns,144
day 21 part 1,,,,,55880516.0,ns,147
day 21 part 1,,,,,57098630.0,ns,150
day 21 part 1,,,,,58213545.0,ns,153
day 21 part 1,,,,,59304359.0,ns,156
day 21 part 1,,,,,60475173.0,ns,159
day 21 part 1,,,,,61611889.0,ns,162
day 21 part 1,,,,,62775803.0,ns,165
day 21 part 1,,,,,63916019.0,ns,168
day 21 part 1,,,,,65087233.0,ns,171
day 21 part 1,,,,,66297948.0,ns,174
day 21 part 1,,,,,67345562.0,ns,177
day 21 part 1,,,,,68460676.0,ns,180
day 21 part 1,,,,,69583791.0,ns,183
day 21 part 1,,,,,85138989.0,ns,186
day 21 part 1,,,,,71893821.0,ns,189
day 21 part 1,,,,,73054635.0,ns,192
day 21 part 1,,,,,74218249.0,ns,195
day 21 part 1,,,,,75369165.0,ns,198
day 21 part 1,,,,,76511079.0,ns,201
day 21 part 1,,,,,77606394.0,ns,204
day 21 part 1,,,,,78775608.0,ns,207
day 21 part 1,,,,,79902222.0,ns,210
day 21 part 1,,,,,81119639.0,ns,213
day 21 part 1,,,,,82229652.0,ns,216
day 21 part 1,,,,,83322666.0,ns,219
day 21 part 1,,,,,84438281.0,ns,222
day 21 part 1,,,,,85609196.0,ns,225
day 21 part 1,,,,,86724810.0,ns,228
day 21 part 1,,,,,87890525.0,ns,231
day 21 part 1,,,,,89026339.0,ns,234
day 21 part 1,,,,,90191954.0,ns,237
day 21 part 1,,,,,91297469.0,ns,240
day 21 part 1,,,,,92452183.0,ns,243
day 21 part 1,,,,,93656099.0,ns,246
day 21 part 1,,,,,94691012.0,ns,249
day 21 part 1,,,,,95850726.0,ns,252
day 21 part 1,,,,,97006942.0,ns,255
day 21 part 1,,,,,98209957.0,ns,258
day 21 part 1,,,,,99281571.0,ns,261
day 21 part 1,,,,,100511386.0,ns,264
day 21 part 1,,,,,101615500.0,ns,267
day 21 part 1,,,,,102783915.0,ns,270
day 21 part 1,,,,,103900730.0,ns,273
day 21 part 1,,,,,105153546.0,ns,276
day 21 part 1,,,,,106203459.0,ns,279
day 21 part 1,,,,,107316573.0,ns,282
day 21 part 1,,,,,108428888.0,ns,285
day 21 part 1,,,,,109609703.0,ns,288
day 21 part 1,,,,,110718616.0,ns,291
day 21 part 1,,,,,114478363.0,ns,294
day 21 part 1,,,,,113084146.0,ns,297
day 21 part 1,,,,,114188060.0,ns,300
