group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 20 part 1,,,,,279258413.0,ns,1
day 20 part 1,,,,,964059756.0,ns,1
day 20 part 1,,,,,95246324.0,ns,1
day 20 part 1,,,,,170926466.0,ns,1
day 20 part 1,,,,,74456056.0,ns,1
day 20 part 1,,,,,315006137.0,ns,1
day 20 part 1,,,,,244317247.0,ns,1
day 20 part 1,,,,,515002855.0,ns,1
day 20 part 1,,,,,729442794.0,ns,1
day 20 part 1,,,,,323622545.0,ns,1
day 20 part 1,,,,,55076388.0,ns,1
day 20 part 1,,,,,907739580.0,ns,1
day 20 part 1,,,,,31290009.0,ns,1
day 20 part 1,,,,,863829680.0,ns,1
day 20 part 1,,,,,265931672.0,ns,1
day 20 part 1,,,,,73114162.0,ns,1
day 20 part 1,,,,,94629280.0,ns,1
day 20 part 1,,,,,149242435.0,ns,1
day 20 part 1,,,,,278304647.0,ns,1
day 20 part 1,,,,,47595660.0,ns,1
day 20 part 1,,,,,603373893.0,ns,1
day 20 part 1,,,,,451918143.0,ns,1
day 20 part 1,,,,,713775318.0,ns,1
day 20 part 1,,,,,263302072.0,ns,1
day 20 part 1,,,,,253064646.0,ns,1
day 20 part 1,,,,,653374134.0,ns,1
day 20 part 1,,,,,30395656.0,ns,1
day 20 part 1,,,,,933852924.0,ns,1
day 20 part 1,,,,,154220836.0,ns,1
day 20 part 1,,,,,2695191.0,ns,1
day 20 part 1,,,,,127007206.0,ns,1
day 20 part 1,,,,,43925615.0,ns,1
day 20 part 1,,,,,72736958.0,ns,1
day 20 part 1,,,,,136655091.0,ns,1
day 20 part 1,,,,,700524178.0,ns,1
day 20 part 1,,,,,287808210.0,ns,1
day 20 part 1,,,,,120744563.0,ns,1
day 20 part 1,,,,,303239304.0,ns,1
day 20 part 1,,,,,33397868.0,ns,1
day 20 part 1,,,,,543254625.0,ns,1
day 20 part 1,,,,,211770218.0,ns,1
day 20 part 1,,,,,624283171.0,ns,1
day 20 part 1,,,,,216367844.0,ns,1
day 20 part 1,,,,,23670378.0,ns,1
day 20 part 1,,,,,481759564.0,ns,1
day 20 part 1,,,,,42253897.0,ns,1
day 20 part 1,,,,,109198644.0,ns,1
day 20 part 1,,,,,21536127.0,ns,1
day 20 part 1,,,,,301860506.0,ns,1
day 20 part 1,,,,,1085817920.0,ns,1
day 20 part 1,,,,,279243320.0,ns,1
day 20 part 1,,,,,15228675.0,ns,1
day 20 part 1,,,,,224312540.0,ns,1
day 20 part 1,,,,,446555235.0,ns,1
day 20 part 1,,,,,464077172.0,ns,1
day 20 part 1,,,,,478298777.0,ns,1
day 20 part 1,,,,,379312186.0,ns,1
day 20 part 1,,,,,1311495314.0,ns,1
day 20 part 1,,,,,313714954.0,ns,1
day 20 part 1,,,,,58970965.0,ns,1
day 20 part 1,,,,,389643715.0,ns,1
day 20 part 1,,,,,375416611.0,ns,1
day 20 part 1,,,,,606008994.0,ns,1
day 20 part 1,,,,,3135422.0,ns,1
day 20 part 1,,,,,37787568.0,ns,1
day 20 part 1,,,,,86953141.0,ns,1
day 20 part 1,,,,,762580851.0,ns,1
day 20 part 1,,,,,940894443.0,ns,1
day 20 part 1,,,,,445914193.0,ns,1
day 20 part 1,,,,,88835515.0,ns,1
day 20 part 1,,,,,27163831.0,ns,1
day 20 part 1,,,,,60431597.0,ns,1
day 20 part 1,,,,,83545239.0,ns,1
day 20 part 1,,,,,389698104.0,ns,1
day 20 part 1,,,,,2704693.0,ns,1
day 20 part 1,,,,,734375608.0,ns,1
day 20 part 1,,,,,485218495.0,ns,1
day 20 part 1,,,,,281607520.0,ns,1
day 20 part 1,,,,,21574634.0,ns,1
day 20 part 1,,,,,578028593.0,ns,1
day 20 part 1,,,,,92311763.0,ns,1
day 20 part 1,,,,,386731993.0,ns,1
day 20 part 1,,,,,702442738.0,ns,1
day 20 part 1,,,,,56203096.0,ns,1
day 20 part 1,,,,,2537680.0,ns,1
day 20 part 1,,,,,283001319.0,ns,1
day 20 part 1,,,,,158883096.0,ns,1
day 20 part 1,,,,,49915948.0,ns,1
day 20 part 1,,,,,311892673.0,ns,1
day 20 part 1,,,,,91110478.0,ns,1
day 20 part 1,,,,,75746585.0,ns,1
day 20 part 1,,,,,2931408.0,ns,1
day 20 part 1,,,,,13916689.0,ns,1
day 20 part 1,,,,,444508701.0,ns,1
day 20 part 1,,,,,109852910.0,ns,1
day 20 part 1,,,,,742041553.0,ns,1
day 20 part 1,,,,,99351663.0,ns,1
day 20 part 1,,,,,332818161.0,ns,1
day 20 part 1,,,,,209812216.0,ns,1
day 20 part 1,,,,,54641085.0,ns,1
