group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 7 part 1,,,,,53042529.0,ns,20
day 7 part 1,,,,,53397351.0,ns,20
day 7 part 1,,,,,51483825.0,ns,20
day 7 part 1,,,,,49521994.0,ns,20
day 7 part 1,,,,,53818280.0,ns,20
day 7 part 1,,,,,54888851.0,ns,20
day 7 part 1,,,,,53795378.0,ns,20
day 7 part 1,,,,,52684305.0,ns,20
day 7 part 1,,,,,52416386.0,ns,20
day 7 part 1,,,,,47766877.0,ns,20
day 7 part 1,,,,,48640636.0,ns,20
day 7 part 1,,,,,50782978.0,ns,20
day 7 part 1,,,,,51270110.0,ns,20
day 7 part 1,,,,,52305179.0,ns,20
day 7 part 1,,,,,53569064.0,ns,20
day 7 part 1,,,,,51436621.0,ns,20
day 7 part 1,,,,,52640501.0,ns,20
day 7 part 1,,,,,51908653.0,ns,20
day 7 part 1,,,,,51126401.0,ns,20
day 7 part 1,,,,,49058363.0,ns,20
day 7 part 1,,,,,51505426.0,ns,20
day 7 part 1,,,,,54730441.0,ns,20
day 7 part 1,,,,,52813313.0,ns,20
day 7 part 1,,,,,55154868.0,ns,20
day 7 part 1,,,,,49566497.0,ns,20
day 7 part 1,,,,,54359116.0,ns,20
day 7 part 1,,,,,53509159.0,ns,20
day 7 part 1,,,,,50395053.0,ns,20
day 7 part 1,,,,,54243508.0,ns,20
day 7 part 1,,,,,53134334.0,ns,20
day 7 part 1,,,,,54344415.0,ns,20
day 7 part 1,,,,,49247976.0,ns,20
day 7 part 1,,,,,53609666.0,ns,20
day 7 part 1,,,,,54553028.0,ns,20
day 7 part 1,,,,,54896252.0,ns,20
day 7 part 1,,,,,54710439.0,ns,20
day 7 part 1,,,,,58114766.0,ns,20
day 7 part 1,,,,,57808945.0,ns,20
day 7 part 1,,,,,58209272.0,ns,20
day 7 part 1,,,,,58032260.0,ns,20
day 7 part 1,,,,,56430053.0,ns,20
day 7 part 1,,,,,54718640.0,ns,20
day 7 part 1,,,,,48528828.0,ns,20
day 7 part 1,,,,,48979058.0,ns,20
day 7 part 1,,,,,51449622.0,ns,20
day 7 part 1,,,,,50336448.0,ns,20
day 7 part 1,,,,,48601632.0,ns,20
day 7 part 1,,,,,51648736.0,ns,20
day 7 part 1,,,,,50779578.0,ns,20
day 7 part 1,,,,,53269143.0,ns,20
day 7 part 1,,,,,49152169.0,ns,20
day 7 part 1,,,,,54589831.0,ns,20
day 7 part 1,,,,,49584399.0,ns,20
day 7 part 1,,,,,51487324.0,ns,20
day 7 part 1,,,,,54346315.0,ns,20
day 7 part 1,,,,,55817213.0,ns,20
day 7 part 1,,,,,54371717.0,ns,20
day 7 part 1,,,,,50146535.0,ns,20
day 7 part 1,,,,,54138001.0,ns,20
day 7 part 1,,,,,49839816.0,ns,20
day 7 part 1,,,,,51482224.0,ns,20
day 7 part 1,,,,,51762143.0,ns,20
day 7 part 1,,,,,47841382.0,ns,20
day 7 part 1,,,,,48098600.0,ns,20
day 7 part 1,,,,,52653002.0,ns,20
day 7 part 1,,,,,54729040.0,ns,20
day 7 part 1,,,,,50099233.0,ns,20
day 7 part 1,,,,,50235441.0,ns,20
day 7 part 1,,,,,52431388.0,ns,20
day 7 part 1,,,,,49467490.0,ns,20
day 7 part 1,,,,,48869651.0,ns,20
day 7 part 1,,,,,52188671.0,ns,20
day 7 part 1,,,,,53484958.0,ns,20
day 7 part 1,,,,,53697372.0,ns,20
day 7 part 1,,,,,53223740.0,ns,20
day 7 part 1,,,,,55121567.0,ns,20
day 7 part 1,,,,,54768943.0,ns,20
day 7 part 1,,,,,51899352.0,ns,20
day 7 part 1,,,,,51845649.0,ns,20
day 7 part 1,,,,,49753309.0,ns,20
day 7 part 1,,,,,52619300.0,ns,20
day 7 part 1,,,,,48381418.0,ns,20
day 7 part 1,,,,,48111500.0,ns,20
day 7 part 1,,,,,53961890.0,ns,20
day 7 part 1,,,,,57125800.0,ns,20
day 7 part 1,,,,,53631367.0,ns,20
day 7 part 1,,,,,55706005.0,ns,20
day 7 part 1,,,,,53588765.0,ns,20
day 7 part 1,,,,,50567564.0,ns,20
day 7 part 1,,,,,52891318.0,ns,20
day 7 part 1,,,,,55425686.0,ns,20
day 7 part 1,,,,,51181205.0,ns,20
day 7 part 1,,,,,49765610.0,ns,20
day 7 part 1,,,,,50137635.0,ns,20
day 7 part 1,,,,,53747775.0,ns,20
day 7 part 1,,,,,49422288.0,ns,20
day 7 part 1,,,,,51197005.0,ns,20
day 7 part 1,,,,,53294045.0,ns,20
day 7 part 1,,,,,56617266.0,ns,20
day 7 part 1,,,,,54765743.0,ns,20
