group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 19 part 1,,,,,60743441.0,ns,4
day 19 part 1,,,,,61367282.0,ns,4
day 19 part 1,,,,,56810980.0,ns,4
day 19 part 1,,,,,62276043.0,ns,4
day 19 part 1,,,,,62303245.0,ns,4
day 19 part 1,,,,,62522959.0,ns,4
day 19 part 1,,,,,60282010.0,ns,4
day 19 part 1,,,,,59107833.0,ns,4
day 19 part 1,,,,,59551361.0,ns,4
day 19 part 1,,,,,59103932.0,ns,4
day 19 part 1,,,,,59325146.0,ns,4
day 19 part 1,,,,,58864616.0,ns,4
day 19 part 1,,,,,60615333.0,ns,4
day 19 part 1,,,,,65565862.0,ns,4
day 19 part 1,,,,,62209238.0,ns,4
day 19 part 1,,,,,59093332.0,ns,4
day 19 part 1,,,,,59612566.0,ns,4
day 19 part 1,,,,,56799178.0,ns,4
day 19 part 1,,,,,58454489.0,ns,4
day 19 part 1,,,,,61815012.0,ns,4
day 19 part 1,,,,,67378383.0,ns,4
day 19 part 1,,,,,64961122.0,ns,4
day 19 part 1,,,,,64194370.0,ns,4
day 19 part 1,,,,,59020527.0,ns,4
day 19 part 1,,,,,66906551.0,ns,4
day 19 part 1,,,,,68110731.0,ns,4
day 19 part 1,,,,,64517492.0,ns,4
day 19 part 1,,,,,65457855.0,ns,4
day 19 part 1,,,,,65651868.0,ns,4
day 19 part 1,,,,,67004557.0,ns,4
day 19 part 1,,,,,61300178.0,ns,4
day 19 part 1,,,,,61449988.0,ns,4
day 19 part 1,,,,,60794145.0,ns,4
day 19 part 1,,,,,67179269.0,ns,4
day 19 part 1,,,,,61384484.0,ns,4
day 19 part 1,,,,,60331814.0,ns,4
day 19 part 1,,,,,62951488.0,ns,4
day 19 part 1,,,,,63630833.0,ns,4
day 19 part 1,,,,,61900318.0,ns,4
day 19 part 1,,,,,61216772.0,ns,4
day 19 part 1,,,,,60413819.0,ns,4
day 19 part 1,,,,,59428054.0,ns,4
day 19 part 1,,,,,57516026.0,ns,4
day 19 part 1,,,,,60701939.0,ns,4
day 19 part 1,,,,,59597765.0,ns,4
day 19 part 1,,,,,63335513.0,ns,4
day 19 part 1,,,,,63784444.0,ns,4
day 19 part 1,,,,,58628600.0,ns,4
day 19 part 1,,,,,61851515.0,ns,4
day 19 part 1,,,,,58936521.0,ns,4
day 19 part 1,,,,,59450955.0,ns,4
day 19 part 1,,,,,60285410.0,ns,4
day 19 part 1,,,,,57346815.0,ns,4
day 19 part 1,,,,,61812013.0,ns,4
day 19 part 1,,,,,62141334.0,ns,4
day 19 part 1,,,,,63235407.0,ns,4
day 19 part 1,,,,,63507125.0,ns,4
day 19 part 1,,,,,57948555.0,ns,4
day 19 part 1,,,,,60058595.0,ns,4
day 19 part 1,,,,,57629434.0,ns,4
day 19 part 1,,,,,60783044.0,ns,4
day 19 part 1,,,,,53502859.0,ns,4
day 19 part 1,,,,,59338348.0,ns,4
day 19 part 1,,,,,59796878.0,ns,4
day 19 part 1,,,,,60087897.0,ns,4
day 19 part 1,,,,,58605299.0,ns,4
day 19 part 1,,,,,59642668.0,ns,4
day 19 part 1,,,,,55031261.0,ns,4
day 19 part 1,,,,,60600832.0,ns,4
day 19 part 1,,,,,59677470.0,ns,4
day 19 part 1,,,,,62909885.0,ns,4
day 19 part 1,,,,,63169503.0,ns,4
day 19 part 1,,,,,61934920.0,ns,4
day 19 part 1,,,,,58794911.0,ns,4
day 19 part 1,,,,,57765843.0,ns,4
day 19 part 1,,,,,58055863.0,ns,4
day 19 part 1,,,,,61531693.0,ns,4
day 19 part 1,,,,,59502259.0,ns,4
day 19 part 1,,,,,62261342.0,ns,4
day 19 part 1,,,,,62312945.0,ns,4
day 19 part 1,,,,,61379884.0,ns,4
day 19 part 1,,,,,64307678.0,ns,4
day 19 part 1,,,,,57520327.0,ns,4
day 19 part 1,,,,,60080997.0,ns,4
day 19 part 1,,,,,66443420.0,ns,4
day 19 part 1,,,,,62994591.0,ns,4
day 19 part 1,,,,,57883051.0,ns,4
day 19 part 1,,,,,58436187.0,ns,4
day 19 part 1,,,,,65373649.0,ns,4
day 19 part 1,,,,,63434820.0,ns,4
day 19 part 1,,,,,57466524.0,ns,4
day 19 part 1,,,,,60715739.0,ns,4
day 19 part 1,,,,,59148135.0,ns,4
day 19 part 1,,,,,62399751.0,ns,4
day 19 part 1,,,,,57225307.0,ns,4
day 19 part 1,,,,,62177337.0,ns,4
day 19 part 1,,,,,61993124.0,ns,4
day 19 part 1,,,,,60328813.0,ns,4
day 19 part 1,,,,,58227574.0,ns,4
day 19 part 1,,,,,57924954.0,ns,4
