group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 16 part 1,,,,,1050876.0,ns,4
day 16 part 1,,,,,2094750.0,ns,8
day 16 part 1,,,,,3143925.0,ns,12
day 16 part 1,,,,,4190400.0,ns,16
day 16 part 1,,,,,5240575.0,ns,20
day 16 part 1,,,,,6290550.0,ns,24
day 16 part 1,,,,,7323924.0,ns,28
day 16 part 1,,,,,8383800.0,ns,32
day 16 part 1,,,,,9425775.0,ns,36
day 16 part 1,,,,,10615060.0,ns,40
day 16 part 1,,,,,11627033.0,ns,44
day 16 part 1,,,,,12620303.0,ns,48
day 16 part 1,,,,,13646977.0,ns,52
day 16 part 1,,,,,14686652.0,ns,56
day 16 part 1,,,,,15687723.0,ns,60
day 16 part 1,,,,,16772401.0,ns,64
day 16 part 1,,,,,17773273.0,ns,68
day 16 part 1,,,,,18859150.0,ns,72
day 16 part 1,,,,,19922226.0,ns,76
day 16 part 1,,,,,20988803.0,ns,80
day 16 part 1,,,,,21939771.0,ns,84
day 16 part 1,,,,,23031949.0,ns,88
day 16 part 1,,,,,23776602.0,ns,92
day 16 part 1,,,,,25110798.0,ns,96
day 16 part 1,,,,,26107870.0,ns,100
day 16 part 1,,,,,27037435.0,ns,104
day 16 part 1,,,,,28269825.0,ns,108
day 16 part 1,,,,,29230592.0,ns,112
day 16 part 1,,,,,29911542.0,ns,116
day 16 part 1,,,,,31330643.0,ns,120
day 16 part 1,,,,,32409521.0,ns,124
day 16 part 1,,,,,33576804.0,ns,128
day 16 part 1,,,,,34516571.0,ns,132
day 16 part 1,,,,,35361632.0,ns,136
day 16 part 1,,,,,36650824.0,ns,140
day 16 part 1,,,,,37684298.0,ns,144
day 16 part 1,,,,,38697571.0,ns,148
day 16 part 1,,,,,39811651.0,ns,152
day 16 part 1,,,,,40850925.0,ns,156
day 16 part 1,,,,,41839395.0,ns,160
day 16 part 1,,,,,42944475.0,ns,164
day 16 part 1,,,,,43966148.0,ns,168
day 16 part 1,,,,,45003122.0,ns,172
day 16 part 1,,,,,45593865.0,ns,176
day 16 part 1,,,,,46963862.0,ns,180
day 16 part 1,,,,,48084943.0,ns,184
day 16 part 1,,,,,49105716.0,ns,188
day 16 part 1,,,,,49953076.0,ns,192
day 16 part 1,,,,,51375079.0,ns,196
day 16 part 1,,,,,51507588.0,ns,200
day 16 part 1,,,,,53369621.0,ns,204
day 16 part 1,,,,,54190980.0,ns,208
day 16 part 1,,,,,55440269.0,ns,212
day 16 part 1,,,,,56518647.0,ns,216
day 16 part 1,,,,,57588923.0,ns,220
day 16 part 1,,,,,58606197.0,ns,224
day 16 part 1,,,,,59604667.0,ns,228
day 16 part 1,,,,,60660843.0,ns,232
day 16 part 1,,,,,61835927.0,ns,236
day 16 part 1,,,,,62875502.0,ns,240
day 16 part 1,,,,,63693060.0,ns,244
day 16 part 1,,,,,65026456.0,ns,248
day 16 part 1,,,,,65957522.0,ns,252
day 16 part 1,,,,,67126807.0,ns,256
day 16 part 1,,,,,68064673.0,ns,260
day 16 part 1,,,,,69154651.0,ns,264
day 16 part 1,,,,,70076318.0,ns,268
day 16 part 1,,,,,71007384.0,ns,272
day 16 part 1,,,,,72318078.0,ns,276
day 16 part 1,,,,,73320349.0,ns,280
day 16 part 1,,,,,74219814.0,ns,284
day 16 part 1,,,,,75454503.0,ns,288
day 16 part 1,,,,,76369068.0,ns,292
day 16 part 1,,,,,77159124.0,ns,296
day 16 part 1,,,,,78607729.0,ns,300
day 16 part 1,,,,,79313778.0,ns,304
day 16 part 1,,,,,80721080.0,ns,308
day 16 part 1,,,,,81755853.0,ns,312
day 16 part 1,,,,,82857532.0,ns,316
day 16 part 1,,,,,83950111.0,ns,320
day 16 part 1,,,,,84688163.0,ns,324
day 16 part 1,,,,,85902951.0,ns,328
day 16 part 1,,,,,86772913.0,ns,332
day 16 part 1,,,,,87766584.0,ns,336
day 16 part 1,,,,,89148083.0,ns,340
day 16 part 1,,,,,89978442.0,ns,344
day 16 part 1,,,,,91052219.0,ns,348
day 16 part 1,,,,,92231004.0,ns,352
day 16 part 1,,,,,92891451.0,ns,356
day 16 part 1,,,,,94275950.0,ns,360
day 16 part 1,,,,,95116210.0,ns,364
day 16 part 1,,,,,95741155.0,ns,368
day 16 part 1,,,,,97279565.0,ns,372
day 16 part 1,,,,,98436248.0,ns,376
day 16 part 1,,,,,99137398.0,ns,380
day 16 part 1,,,,,100109968.0,ns,384
day 16 part 1,,,,,101325255.0,ns,388
day 16 part 1,,,,,102333027.0,ns,392
day 16 part 1,,,,,103559614.0,ns,396
day 16 part 1,,,,,104689996.0,ns,400
