group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 1 part 2,,,,,75711256.0,ns,1
day 1 part 2,,,,,75691155.0,ns,1
day 1 part 2,,,,,75694654.0,ns,1
day 1 part 2,,,,,75689054.0,ns,1
day 1 part 2,,,,,75612950.0,ns,1
day 1 part 2,,,,,75595948.0,ns,1
day 1 part 2,,,,,75694854.0,ns,1
day 1 part 2,,,,,75654852.0,ns,1
day 1 part 2,,,,,75624150.0,ns,1
day 1 part 2,,,,,75660552.0,ns,1
day 1 part 2,,,,,75693455.0,ns,1
day 1 part 2,,,,,75664853.0,ns,1
day 1 part 2,,,,,75715056.0,ns,1
day 1 part 2,,,,,75636850.0,ns,1
day 1 part 2,,,,,75594348.0,ns,1
day 1 part 2,,,,,75668053.0,ns,1
day 1 part 2,,,,,75692955.0,ns,1
day 1 part 2,,,,,75648551.0,ns,1
day 1 part 2,,,,,75645152.0,ns,1
day 1 part 2,,,,,75642251.0,ns,1
day 1 part 2,,,,,75679253.0,ns,1
day 1 part 2,,,,,75616650.0,ns,1
day 1 part 2,,,,,75693954.0,ns,1
day 1 part 2,,,,,75650552.0,ns,1
day 1 part 2,,,,,75679253.0,ns,1
day 1 part 2,,,,,75652852.0,ns,1
day 1 part 2,,,,,75657952.0,ns,1
day 1 part 2,,,,,75692455.0,ns,1
day 1 part 2,,,,,75660352.0,ns,1
day 1 part 2,,,,,75714656.0,ns,1
day 1 part 2,,,,,75694555.0,ns,1
day 1 part 2,,,,,75655952.0,ns,1
day 1 part 2,,,,,75647451.0,ns,1
day 1 part 2,,,,,75698655.0,ns,1
day 1 part 2,,,,,75650452.0,ns,1
day 1 part 2,,,,,75652452.0,ns,1
day 1 part 2,,,,,75632050.0,ns,1
day 1 part 2,,,,,75655852.0,ns,1
day 1 part 2,,,,,75677354.0,ns,1
day 1 part 2,,,,,75660852.0,ns,1
day 1 part 2,,,,,75701155.0,ns,1
day 1 part 2,,,,,75616749.0,ns,1
day 1 part 2,,,,,75683553.0,ns,1
day 1 part 2,,,,,75729457.0,ns,1
day 1 part 2,,,,,75625450.0,ns,1
day 1 part 2,,,,,75630751.0,ns,1
day 1 part 2,,,,,75660052.0,ns,1
day 1 part 2,,,,,75664953.0,ns,1
day 1 part 2,,,,,75630250.0,ns,1
day 1 part 2,,,,,75669753.0,ns,1
day 1 part 2,,,,,75662155.0,ns,1
day 1 part 2,,,,,75621533.0,ns,1
day 1 part 2,,,,,75650233.0,ns,1
day 1 part 2,,,,,75690732.0,ns,1
day 1 part 2,,,,,75668432.0,ns,1
day 1 part 2,,,,,75655433.0,ns,1
day 1 part 2,,,,,75670033.0,ns,1
day 1 part 2,,,,,75622133.0,ns,1
day 1 part 2,,,,,75636633.0,ns,1
day 1 part 2,,,,,75604834.0,ns,1
day 1 part 2,,,,,75681932.0,ns,1
day 1 part 2,,,,,75632334.0,ns,1
day 1 part 2,,,,,75690232.0,ns,1
day 1 part 2,,,,,75614833.0,ns,1
day 1 part 2,,,,,75695732.0,ns,1
day 1 part 2,,,,,75711332.0,ns,1
day 1 part 2,,,,,75711831.0,ns,1
day 1 part 2,,,,,75605934.0,ns,1
day 1 part 2,,,,,75668332.0,ns,1
day 1 part 2,,,,,75627934.0,ns,1
day 1 part 2,,,,,75871228.0,ns,1
day 1 part 2,,,,,75910426.0,ns,1
day 1 part 2,,,,,75700732.0,ns,1
day 1 part 2,,,,,75644633.0,ns,1
day 1 part 2,,,,,75646033.0,ns,1
day 1 part 2,,,,,75651133.0,ns,1
day 1 part 2,,,,,75682957.0,ns,1
day 1 part 2,,,,,75660829.0,ns,1
day 1 part 2,,,,,75689430.0,ns,1
day 1 part 2,,,,,75677530.0,ns,1
day 1 part 2,,,,,75669029.0,ns,1
day 1 part 2,,,,,75664229.0,ns,1
day 1 part 2,,,,,75737634.0,ns,1
day 1 part 2,,,,,75666229.0,ns,1
day 1 part 2,,,,,75616426.0,ns,1
day 1 part 2,,,,,75642027.0,ns,1
day 1 part 2,,,,,75659328.0,ns,1
day 1 part 2,,,,,75585924.0,ns,1
day 1 part 2,,,,,75627326.0,ns,1
day 1 part 2,,,,,75658028.0,ns,1
day 1 part 2,,,,,75616526.0,ns,1
day 1 part 2,,,,,75643227.0,ns,1
day 1 part 2,,,,,75667329.0,ns,1
day 1 part 2,,,,,75651628.0,ns,1
day 1 part 2,,,,,75622626.0,ns,1
day 1 part 2,,,,,75647428.0,ns,1
day 1 part 2,,,,,75646328.0,ns,1
day 1 part 2,,,,,75650927.0,ns,1
day 1 part 2,,,,,75619626.0,ns,1
day 1 part 2,,,,,75678630.0,ns,1
