group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 25 part 1,,,,,88277424.0,ns,1
day 25 part 1,,,,,77191643.0,ns,1
day 25 part 1,,,,,78055303.0,ns,1
day 25 part 1,,,,,77188942.0,ns,1
day 25 part 1,,,,,79325893.0,ns,1
day 25 part 1,,,,,79234486.0,ns,1
day 25 part 1,,,,,82548820.0,ns,1
day 25 part 1,,,,,79299591.0,ns,1
day 25 part 1,,,,,80097147.0,ns,1
day 25 part 1,,,,,78592841.0,ns,1
day 25 part 1,,,,,84904086.0,ns,1
day 25 part 1,,,,,82079787.0,ns,1
day 25 part 1,,,,,100236167.0,ns,1
day 25 part 1,,,,,81359836.0,ns,1
day 25 part 1,,,,,76967627.0,ns,1
day 25 part 1,,,,,83515788.0,ns,1
day 25 part 1,,,,,81182324.0,ns,1
day 25 part 1,,,,,77525666.0,ns,1
day 25 part 1,,,,,77587870.0,ns,1
day 25 part 1,,,,,87795890.0,ns,1
day 25 part 1,,,,,77531866.0,ns,1
day 25 part 1,,,,,86814721.0,ns,1
day 25 part 1,,,,,80682088.0,ns,1
day 25 part 1,,,,,90413875.0,ns,1
day 25 part 1,,,,,76942024.0,ns,1
day 25 part 1,,,,,85460126.0,ns,1
day 25 part 1,,,,,77456161.0,ns,1
day 25 part 1,,,,,77568868.0,ns,1
day 25 part 1,,,,,84207436.0,ns,1
day 25 part 1,,,,,82133491.0,ns,1
day 25 part 1,,,,,84014924.0,ns,1
day 25 part 1,,,,,82777636.0,ns,1
day 25 part 1,,,,,81661957.0,ns,1
day 25 part 1,,,,,77909793.0,ns,1
day 25 part 1,,,,,77733781.0,ns,1
day 25 part 1,,,,,77491963.0,ns,1
day 25 part 1,,,,,78411328.0,ns,1
day 25 part 1,,,,,83645598.0,ns,1
day 25 part 1,,,,,83442883.0,ns,1
day 25 part 1,,,,,78674847.0,ns,1
day 25 part 1,,,,,78010000.0,ns,1
day 25 part 1,,,,,77009329.0,ns,1
day 25 part 1,,,,,79766724.0,ns,1
day 25 part 1,,,,,77518665.0,ns,1
day 25 part 1,,,,,83470185.0,ns,1
day 25 part 1,,,,,81538749.0,ns,1
day 25 part 1,,,,,78051503.0,ns,1
day 25 part 1,,,,,77803285.0,ns,1
day 25 part 1,,,,,76865520.0,ns,1
day 25 part 1,,,,,76835617.0,ns,1
day 25 part 1,,,,,81232527.0,ns,1
day 25 part 1,,,,,77879991.0,ns,1
day 25 part 1,,,,,79237686.0,ns,1
day 25 part 1,,,,,77568569.0,ns,1
day 25 part 1,,,,,77995599.0,ns,1
day 25 part 1,,,,,79943937.0,ns,1
day 25 part 1,,,,,78666046.0,ns,1
day 25 part 1,,,,,82579322.0,ns,1
day 25 part 1,,,,,76500894.0,ns,1
day 25 part 1,,,,,77908492.0,ns,1
day 25 part 1,,,,,78706449.0,ns,1
day 25 part 1,,,,,78320222.0,ns,1
day 25 part 1,,,,,76872120.0,ns,1
day 25 part 1,,,,,81378538.0,ns,1
day 25 part 1,,,,,86093869.0,ns,1
day 25 part 1,,,,,88322227.0,ns,1
day 25 part 1,,,,,84080228.0,ns,1
day 25 part 1,,,,,81537048.0,ns,1
day 25 part 1,,,,,77164940.0,ns,1
day 25 part 1,,,,,82293301.0,ns,1
day 25 part 1,,,,,78975067.0,ns,1
day 25 part 1,,,,,77920593.0,ns,1
day 25 part 1,,,,,82280400.0,ns,1
day 25 part 1,,,,,77365054.0,ns,1
day 25 part 1,,,,,76821415.0,ns,1
day 25 part 1,,,,,82562520.0,ns,1
day 25 part 1,,,,,87088539.0,ns,1
day 25 part 1,,,,,80510575.0,ns,1
day 25 part 1,,,,,77451160.0,ns,1
day 25 part 1,,,,,76952024.0,ns,1
day 25 part 1,,,,,79544008.0,ns,1
day 25 part 1,,,,,76933923.0,ns,1
day 25 part 1,,,,,83357676.0,ns,1
day 25 part 1,,,,,79537707.0,ns,1
day 25 part 1,,,,,77380055.0,ns,1
day 25 part 1,,,,,78306620.0,ns,1
day 25 part 1,,,,,76759111.0,ns,1
day 25 part 1,,,,,81774564.0,ns,1
day 25 part 1,,,,,84976991.0,ns,1
day 25 part 1,,,,,81145020.0,ns,1
day 25 part 1,,,,,82227896.0,ns,1
day 25 part 1,,,,,87950200.0,ns,1
day 25 part 1,,,,,77488363.0,ns,1
day 25 part 1,,,,,80058743.0,ns,1
day 25 part 1,,,,,80145050.0,ns,1
day 25 part 1,,,,,83672198.0,ns,1
day 25 part 1,,,,,77733280.0,ns,1
day 25 part 1,,,,,83668698.0,ns,1
day 25 part 1,,,,,78214314.0,ns,1
day 25 part 1,,,,,77088534.0,ns,1
