group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 23 part 1,,,,,991910.0,ns,1113
day 23 part 1,,,,,1987219.0,ns,2226
day 23 part 1,,,,,2974829.0,ns,3339
day 23 part 1,,,,,3970339.0,ns,4452
day 23 part 1,,,,,4965749.0,ns,5565
day 23 part 1,,,,,5955658.0,ns,6678
day 23 part 1,,,,,6949268.0,ns,7791
day 23 part 1,,,,,7939677.0,ns,8904
day 23 part 1,,,,,8932688.0,ns,10017
day 23 part 1,,,,,9930397.0,ns,11130
day 23 part 1,,,,,10926606.0,ns,12243
day 23 part 1,,,,,11915217.0,ns,13356
day 23 part 1,,,,,12908826.0,ns,14469
day 23 part 1,,,,,13897436.0,ns,15582
day 23 part 1,,,,,14895045.0,ns,16695
day 23 part 1,,,,,15890055.0,ns,17808
day 23 part 1,,,,,16880865.0,ns,18921
day 23 part 1,,,,,17864675.0,ns,20034
day 23 part 1,,,,,18863584.0,ns,21147
day 23 part 1,,,,,19844694.0,ns,22260
day 23 part 1,,,,,20846803.0,ns,23373
day 23 part 1,,,,,21845514.0,ns,24486
day 23 part 1,,,,,22830723.0,ns,25599
day 23 part 1,,,,,23823133.0,ns,26712
day 23 part 1,,,,,24811142.0,ns,27825
day 23 part 1,,,,,25820279.0,ns,28938
day 23 part 1,,,,,26805236.0,ns,30051
day 23 part 1,,,,,27791650.0,ns,31164
day 23 part 1,,,,,28782561.0,ns,32277
day 23 part 1,,,,,29773674.0,ns,33390
day 23 part 1,,,,,30780187.0,ns,34503
day 23 part 1,,,,,31771600.0,ns,35616
day 23 part 1,,,,,32756711.0,ns,36729
day 23 part 1,,,,,33756024.0,ns,37842
day 23 part 1,,,,,34736337.0,ns,38955
day 23 part 1,,,,,35734049.0,ns,40068
day 23 part 1,,,,,36735762.0,ns,41181
day 23 part 1,,,,,37730874.0,ns,42294
day 23 part 1,,,,,38720286.0,ns,43407
day 23 part 1,,,,,39682099.0,ns,44520
day 23 part 1,,,,,40706312.0,ns,45633
day 23 part 1,,,,,41688323.0,ns,46746
day 23 part 1,,,,,42697837.0,ns,47859
day 23 part 1,,,,,43679549.0,ns,48972
day 23 part 1,,,,,44675661.0,ns,50085
day 23 part 1,,,,,45657574.0,ns,51198
day 23 part 1,,,,,46725087.0,ns,52311
day 23 part 1,,,,,47646699.0,ns,53424
day 23 part 1,,,,,48647911.0,ns,54537
day 23 part 1,,,,,49638124.0,ns,55650
day 23 part 1,,,,,50626436.0,ns,56763
day 23 part 1,,,,,51612949.0,ns,57876
day 23 part 1,,,,,52626261.0,ns,58989
day 23 part 1,,,,,53598974.0,ns,60102
day 23 part 1,,,,,54594886.0,ns,61215
day 23 part 1,,,,,55589898.0,ns,62328
day 23 part 1,,,,,56584111.0,ns,63441
day 23 part 1,,,,,57583424.0,ns,64554
day 23 part 1,,,,,58558536.0,ns,65667
day 23 part 1,,,,,59548548.0,ns,66780
day 23 part 1,,,,,60553461.0,ns,67893
day 23 part 1,,,,,61561874.0,ns,69006
day 23 part 1,,,,,62528586.0,ns,70119
day 23 part 1,,,,,63522698.0,ns,71232
day 23 part 1,,,,,64521211.0,ns,72345
day 23 part 1,,,,,65529923.0,ns,73458
day 23 part 1,,,,,66500636.0,ns,74571
day 23 part 1,,,,,67480148.0,ns,75684
day 23 part 1,,,,,68491661.0,ns,76797
day 23 part 1,,,,,69487273.0,ns,77910
day 23 part 1,,,,,70482485.0,ns,79023
day 23 part 1,,,,,71468499.0,ns,80136
day 23 part 1,,,,,72454810.0,ns,81249
day 23 part 1,,,,,73464823.0,ns,82362
day 23 part 1,,,,,74429336.0,ns,83475
day 23 part 1,,,,,75453948.0,ns,84588
day 23 part 1,,,,,76451261.0,ns,85701
day 23 part 1,,,,,77421472.0,ns,86814
day 23 part 1,,,,,78423686.0,ns,87927
day 23 part 1,,,,,79416398.0,ns,89040
day 23 part 1,,,,,80607513.0,ns,90153
day 23 part 1,,,,,81405623.0,ns,91266
day 23 part 1,,,,,82406635.0,ns,92379
day 23 part 1,,,,,83376990.0,ns,93492
day 23 part 1,,,,,84369187.0,ns,94605
day 23 part 1,,,,,85365705.0,ns,95718
day 23 part 1,,,,,86338124.0,ns,96831
day 23 part 1,,,,,87343343.0,ns,97944
day 23 part 1,,,,,88333461.0,ns,99057
day 23 part 1,,,,,89340680.0,ns,100170
day 23 part 1,,,,,90357799.0,ns,101283
day 23 part 1,,,,,91325218.0,ns,102396
day 23 part 1,,,,,92310236.0,ns,103509
day 23 part 1,,,,,93320155.0,ns,104622
day 23 part 1,,,,,94310974.0,ns,105735
day 23 part 1,,,,,95315892.0,ns,106848
day 23 part 1,,,,,96286811.0,ns,107961
day 23 part 1,,,,,97296830.0,ns,109074
day 23 part 1,,,,,98272748.0,ns,110187
day 23 part 1,,,,,99288867.0,ns,111300
