group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 4 part 1,,,,,1138401.0,ns,2
day 4 part 1,,,,,2323404.0,ns,4
day 4 part 1,,,,,3427305.0,ns,6
day 4 part 1,,,,,4714007.0,ns,8
day 4 part 1,,,,,6093309.0,ns,10
day 4 part 1,,,,,6892410.0,ns,12
day 4 part 1,,,,,7924712.0,ns,14
day 4 part 1,,,,,9220713.0,ns,16
day 4 part 1,,,,,10332916.0,ns,18
day 4 part 1,,,,,11310316.0,ns,20
day 4 part 1,,,,,12259218.0,ns,22
day 4 part 1,,,,,14412622.0,ns,24
day 4 part 1,,,,,14343921.0,ns,26
day 4 part 1,,,,,15942424.0,ns,28
day 4 part 1,,,,,16967525.0,ns,30
day 4 part 1,,,,,18309727.0,ns,32
day 4 part 1,,,,,19971929.0,ns,34
day 4 part 1,,,,,21679532.0,ns,36
day 4 part 1,,,,,21369432.0,ns,38
day 4 part 1,,,,,22678933.0,ns,40
day 4 part 1,,,,,24037436.0,ns,42
day 4 part 1,,,,,25673838.0,ns,44
day 4 part 1,,,,,26025138.0,ns,46
day 4 part 1,,,,,29691644.0,ns,48
day 4 part 1,,,,,27444541.0,ns,50
day 4 part 1,,,,,30725645.0,ns,52
day 4 part 1,,,,,31659647.0,ns,54
day 4 part 1,,,,,31879147.0,ns,56
day 4 part 1,,,,,33631550.0,ns,58
day 4 part 1,,,,,33157849.0,ns,60
day 4 part 1,,,,,34127751.0,ns,62
day 4 part 1,,,,,35830953.0,ns,64
day 4 part 1,,,,,35296352.0,ns,66
day 4 part 1,,,,,40001759.0,ns,68
day 4 part 1,,,,,37341255.0,ns,70
day 4 part 1,,,,,40300660.0,ns,72
day 4 part 1,,,,,39206058.0,ns,74
day 4 part 1,,,,,46257868.0,ns,76
day 4 part 1,,,,,52555578.0,ns,78
day 4 part 1,,,,,47249770.0,ns,80
day 4 part 1,,,,,46466968.0,ns,82
day 4 part 1,,,,,47411671.0,ns,84
day 4 part 1,,,,,48178471.0,ns,86
day 4 part 1,,,,,48306571.0,ns,88
day 4 part 1,,,,,48410872.0,ns,90
day 4 part 1,,,,,53770779.0,ns,92
day 4 part 1,,,,,53997680.0,ns,94
day 4 part 1,,,,,56726984.0,ns,96
day 4 part 1,,,,,56170783.0,ns,98
day 4 part 1,,,,,56206483.0,ns,100
day 4 part 1,,,,,59765189.0,ns,102
day 4 part 1,,,,,60437989.0,ns,104
day 4 part 1,,,,,61844891.0,ns,106
day 4 part 1,,,,,61361791.0,ns,108
day 4 part 1,,,,,63261094.0,ns,110
day 4 part 1,,,,,66708098.0,ns,112
day 4 part 1,,,,,70233004.0,ns,114
day 4 part 1,,,,,62791193.0,ns,116
day 4 part 1,,,,,64116395.0,ns,118
day 4 part 1,,,,,72025506.0,ns,120
day 4 part 1,,,,,65909798.0,ns,122
day 4 part 1,,,,,71474306.0,ns,124
day 4 part 1,,,,,68733901.0,ns,126
day 4 part 1,,,,,71192806.0,ns,128
day 4 part 1,,,,,68189600.0,ns,130
day 4 part 1,,,,,71766306.0,ns,132
day 4 part 1,,,,,71612706.0,ns,134
day 4 part 1,,,,,70990505.0,ns,136
day 4 part 1,,,,,72974308.0,ns,138
day 4 part 1,,,,,75553412.0,ns,140
day 4 part 1,,,,,78012315.0,ns,142
day 4 part 1,,,,,91069192.0,ns,144
day 4 part 1,,,,,83509463.0,ns,146
day 4 part 1,,,,,82660163.0,ns,148
day 4 part 1,,,,,81781164.0,ns,150
day 4 part 1,,,,,85004362.0,ns,152
day 4 part 1,,,,,85896462.0,ns,154
day 4 part 1,,,,,89302160.0,ns,156
day 4 part 1,,,,,89794860.0,ns,158
day 4 part 1,,,,,86985761.0,ns,160
day 4 part 1,,,,,93132059.0,ns,162
day 4 part 1,,,,,89344360.0,ns,164
day 4 part 1,,,,,88808361.0,ns,166
day 4 part 1,,,,,93111558.0,ns,168
day 4 part 1,,,,,98556656.0,ns,170
day 4 part 1,,,,,102012855.0,ns,172
day 4 part 1,,,,,101057255.0,ns,174
day 4 part 1,,,,,96406857.0,ns,176
day 4 part 1,,,,,97827757.0,ns,178
day 4 part 1,,,,,100004655.0,ns,180
day 4 part 1,,,,,101561855.0,ns,182
day 4 part 1,,,,,106813053.0,ns,184
day 4 part 1,,,,,104030953.0,ns,186
day 4 part 1,,,,,115564649.0,ns,188
day 4 part 1,,,,,105759753.0,ns,190
day 4 part 1,,,,,103310754.0,ns,192
day 4 part 1,,,,,102227254.0,ns,194
day 4 part 1,,,,,108075452.0,ns,196
day 4 part 1,,,,,112076750.0,ns,198
day 4 part 1,,,,,109242952.0,ns,200
