group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 18 part 2,,,,,1032599.0,ns,5
day 18 part 2,,,,,2033499.0,ns,10
day 18 part 2,,,,,2844499.0,ns,15
day 18 part 2,,,,,3824899.0,ns,20
day 18 part 2,,,,,5727597.0,ns,25
day 18 part 2,,,,,7136898.0,ns,30
day 18 part 2,,,,,10877095.0,ns,35
day 18 part 2,,,,,10445196.0,ns,40
day 18 part 2,,,,,10297296.0,ns,45
day 18 part 2,,,,,12065895.0,ns,50
day 18 part 2,,,,,13859895.0,ns,55
day 18 part 2,,,,,11932895.0,ns,60
day 18 part 2,,,,,12636195.0,ns,65
day 18 part 2,,,,,14201495.0,ns,70
day 18 part 2,,,,,16792093.0,ns,75
day 18 part 2,,,,,16150194.0,ns,80
day 18 part 2,,,,,18479992.0,ns,85
day 18 part 2,,,,,21909892.0,ns,90
day 18 part 2,,,,,19547192.0,ns,95
day 18 part 2,,,,,21356692.0,ns,100
day 18 part 2,,,,,21273391.0,ns,105
day 18 part 2,,,,,23926191.0,ns,110
day 18 part 2,,,,,26392889.0,ns,115
day 18 part 2,,,,,25119290.0,ns,120
day 18 part 2,,,,,28643789.0,ns,125
day 18 part 2,,,,,32519787.0,ns,130
day 18 part 2,,,,,31302688.0,ns,135
day 18 part 2,,,,,33308987.0,ns,140
day 18 part 2,,,,,31782687.0,ns,145
day 18 part 2,,,,,32011788.0,ns,150
day 18 part 2,,,,,36555485.0,ns,155
day 18 part 2,,,,,35191386.0,ns,160
day 18 part 2,,,,,34468987.0,ns,165
day 18 part 2,,,,,36515485.0,ns,170
day 18 part 2,,,,,35387286.0,ns,175
day 18 part 2,,,,,36826586.0,ns,180
day 18 part 2,,,,,38767884.0,ns,185
day 18 part 2,,,,,42135384.0,ns,190
day 18 part 2,,,,,46776181.0,ns,195
day 18 part 2,,,,,45674082.0,ns,200
day 18 part 2,,,,,57968977.0,ns,205
day 18 part 2,,,,,51264880.0,ns,210
day 18 part 2,,,,,56745578.0,ns,215
day 18 part 2,,,,,50022980.0,ns,220
day 18 part 2,,,,,52208879.0,ns,225
day 18 part 2,,,,,56484878.0,ns,230
day 18 part 2,,,,,54552479.0,ns,235
day 18 part 2,,,,,54218878.0,ns,240
day 18 part 2,,,,,61264876.0,ns,245
day 18 part 2,,,,,61670676.0,ns,250
day 18 part 2,,,,,65726674.0,ns,255
day 18 part 2,,,,,66228974.0,ns,260
day 18 part 2,,,,,61443875.0,ns,265
day 18 part 2,,,,,59885777.0,ns,270
day 18 part 2,,,,,64178174.0,ns,275
day 18 part 2,,,,,58721677.0,ns,280
day 18 part 2,,,,,60394276.0,ns,285
day 18 part 2,,,,,64971775.0,ns,290
day 18 part 2,,,,,67283173.0,ns,295
day 18 part 2,,,,,69441473.0,ns,300
day 18 part 2,,,,,66906173.0,ns,305
day 18 part 2,,,,,77406070.0,ns,310
day 18 part 2,,,,,77298169.0,ns,315
day 18 part 2,,,,,74354671.0,ns,320
day 18 part 2,,,,,70910872.0,ns,325
day 18 part 2,,,,,73587871.0,ns,330
day 18 part 2,,,,,77154970.0,ns,335
day 18 part 2,,,,,75100170.0,ns,340
day 18 part 2,,,,,76990470.0,ns,345
day 18 part 2,,,,,77570769.0,ns,350
day 18 part 2,,,,,78737469.0,ns,355
day 18 part 2,,,,,81573168.0,ns,360
day 18 part 2,,,,,80837768.0,ns,365
day 18 part 2,,,,,89967164.0,ns,370
day 18 part 2,,,,,88522665.0,ns,375
day 18 part 2,,,,,78432069.0,ns,380
day 18 part 2,,,,,83409667.0,ns,385
day 18 part 2,,,,,91863464.0,ns,390
day 18 part 2,,,,,84189867.0,ns,395
day 18 part 2,,,,,86427566.0,ns,400
day 18 part 2,,,,,83955267.0,ns,405
day 18 part 2,,,,,88351965.0,ns,410
day 18 part 2,,,,,85066166.0,ns,415
day 18 part 2,,,,,94196963.0,ns,420
day 18 part 2,,,,,91064264.0,ns,425
day 18 part 2,,,,,90937964.0,ns,430
day 18 part 2,,,,,96923462.0,ns,435
day 18 part 2,,,,,97694761.0,ns,440
day 18 part 2,,,,,99094561.0,ns,445
day 18 part 2,,,,,98242862.0,ns,450
day 18 part 2,,,,,96850561.0,ns,455
day 18 part 2,,,,,99751761.0,ns,460
day 18 part 2,,,,,95387962.0,ns,465
day 18 part 2,,,,,100578061.0,ns,470
day 18 part 2,,,,,97987461.0,ns,475
day 18 part 2,,,,,109019757.0,ns,480
day 18 part 2,,,,,106799058.0,ns,485
day 18 part 2,,,,,115487354.0,ns,490
day 18 part 2,,,,,110915856.0,ns,495
day 18 part 2,,,,,124394551.0,ns,500
