group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 7 part 2,,,,,51467124.0,ns,21
day 7 part 2,,,,,49256677.0,ns,21
day 7 part 2,,,,,51982858.0,ns,21
day 7 part 2,,,,,50905284.0,ns,21
day 7 part 2,,,,,49969322.0,ns,21
day 7 part 2,,,,,47254342.0,ns,21
day 7 part 2,,,,,52100564.0,ns,21
day 7 part 2,,,,,54923451.0,ns,21
day 7 part 2,,,,,54827645.0,ns,21
day 7 part 2,,,,,55414485.0,ns,21
day 7 part 2,,,,,55410683.0,ns,21
day 7 part 2,,,,,55380382.0,ns,21
day 7 part 2,,,,,55221672.0,ns,21
day 7 part 2,,,,,52665501.0,ns,21
day 7 part 2,,,,,50811478.0,ns,21
day 7 part 2,,,,,48747941.0,ns,21
day 7 part 2,,,,,49618299.0,ns,21
day 7 part 2,,,,,52512891.0,ns,21
day 7 part 2,,,,,52875316.0,ns,21
day 7 part 2,,,,,52984622.0,ns,21
day 7 part 2,,,,,54461221.0,ns,21
day 7 part 2,,,,,52323279.0,ns,21
day 7 part 2,,,,,49349881.0,ns,21
day 7 part 2,,,,,54172401.0,ns,21
day 7 part 2,,,,,54723238.0,ns,21
day 7 part 2,,,,,53585063.0,ns,21
day 7 part 2,,,,,48513525.0,ns,21
day 7 part 2,,,,,50904585.0,ns,21
day 7 part 2,,,,,49083963.0,ns,21
day 7 part 2,,,,,50660868.0,ns,21
day 7 part 2,,,,,54845546.0,ns,21
day 7 part 2,,,,,53770775.0,ns,21
day 7 part 2,,,,,53680369.0,ns,21
day 7 part 2,,,,,48600031.0,ns,21
day 7 part 2,,,,,51631233.0,ns,21
day 7 part 2,,,,,48130400.0,ns,21
day 7 part 2,,,,,50114831.0,ns,21
day 7 part 2,,,,,51165602.0,ns,21
day 7 part 2,,,,,52162068.0,ns,21
day 7 part 2,,,,,55117564.0,ns,21
day 7 part 2,,,,,54120199.0,ns,21
day 7 part 2,,,,,52863914.0,ns,21
day 7 part 2,,,,,50058328.0,ns,21
day 7 part 2,,,,,51406618.0,ns,21
day 7 part 2,,,,,55009257.0,ns,21
day 7 part 2,,,,,50158835.0,ns,21
day 7 part 2,,,,,47864882.0,ns,21
day 7 part 2,,,,,44437354.0,ns,21
day 7 part 2,,,,,52880116.0,ns,21
day 7 part 2,,,,,54324312.0,ns,21
day 7 part 2,,,,,52165768.0,ns,21
day 7 part 2,,,,,50447254.0,ns,21
day 7 part 2,,,,,54653733.0,ns,21
day 7 part 2,,,,,47367250.0,ns,21
day 7 part 2,,,,,51354714.0,ns,21
day 7 part 2,,,,,46841314.0,ns,21
day 7 part 2,,,,,51215905.0,ns,21
day 7 part 2,,,,,51994157.0,ns,21
day 7 part 2,,,,,53288643.0,ns,21
day 7 part 2,,,,,52651000.0,ns,21
day 7 part 2,,,,,55444086.0,ns,21
day 7 part 2,,,,,54701737.0,ns,21
day 7 part 2,,,,,49873816.0,ns,21
day 7 part 2,,,,,50383649.0,ns,21
day 7 part 2,,,,,54049494.0,ns,21
day 7 part 2,,,,,53710671.0,ns,21
day 7 part 2,,,,,48130800.0,ns,21
day 7 part 2,,,,,49064462.0,ns,21
day 7 part 2,,,,,55141666.0,ns,21
day 7 part 2,,,,,55206570.0,ns,21
day 7 part 2,,,,,53441753.0,ns,21
day 7 part 2,,,,,51987556.0,ns,21
day 7 part 2,,,,,58039759.0,ns,21
day 7 part 2,,,,,54711937.0,ns,21
day 7 part 2,,,,,50617866.0,ns,21
day 7 part 2,,,,,52511591.0,ns,21
day 7 part 2,,,,,55296676.0,ns,21
day 7 part 2,,,,,55340979.0,ns,21
day 7 part 2,,,,,54366015.0,ns,21
day 7 part 2,,,,,50851781.0,ns,21
day 7 part 2,,,,,54606030.0,ns,21
day 7 part 2,,,,,54909551.0,ns,21
day 7 part 2,,,,,51846747.0,ns,21
day 7 part 2,,,,,48934153.0,ns,21
day 7 part 2,,,,,48370616.0,ns,21
day 7 part 2,,,,,54925851.0,ns,21
day 7 part 2,,,,,53754074.0,ns,21
day 7 part 2,,,,,53783676.0,ns,21
day 7 part 2,,,,,52790010.0,ns,21
day 7 part 2,,,,,51804844.0,ns,21
day 7 part 2,,,,,54448820.0,ns,21
day 7 part 2,,,,,54426319.0,ns,21
day 7 part 2,,,,,52118865.0,ns,21
day 7 part 2,,,,,52516291.0,ns,21
day 7 part 2,,,,,52707204.0,ns,21
day 7 part 2,,,,,55221272.0,ns,21
day 7 part 2,,,,,51859747.0,ns,21
day 7 part 2,,,,,54240907.0,ns,21
day 7 part 2,,,,,55367181.0,ns,21
day 7 part 2,,,,,52610797.0,ns,21
