group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 2 part 1,,,,,1542503.0,ns,2
day 2 part 1,,,,,2963006.0,ns,4
day 2 part 1,,,,,4552508.0,ns,6
day 2 part 1,,,,,5980711.0,ns,8
day 2 part 1,,,,,7764214.0,ns,10
day 2 part 1,,,,,9267917.0,ns,12
day 2 part 1,,,,,11965622.0,ns,14
day 2 part 1,,,,,13716225.0,ns,16
day 2 part 1,,,,,13647625.0,ns,18
day 2 part 1,,,,,16946331.0,ns,20
day 2 part 1,,,,,18620634.0,ns,22
day 2 part 1,,,,,20168937.0,ns,24
day 2 part 1,,,,,23503843.0,ns,26
day 2 part 1,,,,,24394345.0,ns,28
day 2 part 1,,,,,28212752.0,ns,30
day 2 part 1,,,,,28073751.0,ns,32
day 2 part 1,,,,,28300852.0,ns,34
day 2 part 1,,,,,28573153.0,ns,36
day 2 part 1,,,,,32976060.0,ns,38
day 2 part 1,,,,,34655763.0,ns,40
day 2 part 1,,,,,36051267.0,ns,42
day 2 part 1,,,,,36394766.0,ns,44
day 2 part 1,,,,,37396069.0,ns,46
day 2 part 1,,,,,40438274.0,ns,48
day 2 part 1,,,,,40970975.0,ns,50
day 2 part 1,,,,,40829775.0,ns,52
day 2 part 1,,,,,44544881.0,ns,54
day 2 part 1,,,,,49819592.0,ns,56
day 2 part 1,,,,,53801398.0,ns,58
day 2 part 1,,,,,52844797.0,ns,60
day 2 part 1,,,,,56076803.0,ns,62
day 2 part 1,,,,,55975202.0,ns,64
day 2 part 1,,,,,59638310.0,ns,66
day 2 part 1,,,,,59176908.0,ns,68
day 2 part 1,,,,,59964910.0,ns,70
day 2 part 1,,,,,64311918.0,ns,72
day 2 part 1,,,,,70203226.0,ns,74
day 2 part 1,,,,,68268520.0,ns,76
day 2 part 1,,,,,70493824.0,ns,78
day 2 part 1,,,,,73075628.0,ns,80
day 2 part 1,,,,,74114931.0,ns,82
day 2 part 1,,,,,74512930.0,ns,84
day 2 part 1,,,,,79046339.0,ns,86
day 2 part 1,,,,,80884843.0,ns,88
day 2 part 1,,,,,75408932.0,ns,90
day 2 part 1,,,,,82864046.0,ns,92
day 2 part 1,,,,,80731941.0,ns,94
day 2 part 1,,,,,83634447.0,ns,96
day 2 part 1,,,,,91275461.0,ns,98
day 2 part 1,,,,,91686561.0,ns,100
day 2 part 1,,,,,96090569.0,ns,102
day 2 part 1,,,,,99499875.0,ns,104
day 2 part 1,,,,,93781964.0,ns,106
day 2 part 1,,,,,95333768.0,ns,108
day 2 part 1,,,,,98414273.0,ns,110
day 2 part 1,,,,,97605171.0,ns,112
day 2 part 1,,,,,98243973.0,ns,114
day 2 part 1,,,,,105691186.0,ns,116
day 2 part 1,,,,,104650984.0,ns,118
day 2 part 1,,,,,108307690.0,ns,120
day 2 part 1,,,,,106805788.0,ns,122
day 2 part 1,,,,,110598394.0,ns,124
day 2 part 1,,,,,113794100.0,ns,126
day 2 part 1,,,,,118156207.0,ns,128
day 2 part 1,,,,,119409710.0,ns,130
day 2 part 1,,,,,118786909.0,ns,132
day 2 part 1,,,,,117881007.0,ns,134
day 2 part 1,,,,,118955609.0,ns,136
day 2 part 1,,,,,119903711.0,ns,138
day 2 part 1,,,,,124301118.0,ns,140
day 2 part 1,,,,,122441715.0,ns,142
day 2 part 1,,,,,124435219.0,ns,144
day 2 part 1,,,,,127606224.0,ns,146
day 2 part 1,,,,,132082532.0,ns,148
day 2 part 1,,,,,138169843.0,ns,150
day 2 part 1,,,,,135554638.0,ns,152
day 2 part 1,,,,,138638844.0,ns,154
day 2 part 1,,,,,140345146.0,ns,156
day 2 part 1,,,,,144746655.0,ns,158
day 2 part 1,,,,,143123551.0,ns,160
day 2 part 1,,,,,139728046.0,ns,162
day 2 part 1,,,,,151240866.0,ns,164
day 2 part 1,,,,,147257758.0,ns,166
day 2 part 1,,,,,152216968.0,ns,168
day 2 part 1,,,,,163565087.0,ns,170
day 2 part 1,,,,,160112682.0,ns,172
day 2 part 1,,,,,163826087.0,ns,174
day 2 part 1,,,,,161416084.0,ns,176
day 2 part 1,,,,,160586382.0,ns,178
day 2 part 1,,,,,158186678.0,ns,180
day 2 part 1,,,,,159314580.0,ns,182
day 2 part 1,,,,,165953492.0,ns,184
day 2 part 1,,,,,164627089.0,ns,186
day 2 part 1,,,,,165706791.0,ns,188
day 2 part 1,,,,,168094995.0,ns,190
day 2 part 1,,,,,168454396.0,ns,192
day 2 part 1,,,,,172225103.0,ns,194
day 2 part 1,,,,,184900825.0,ns,196
day 2 part 1,,,,,171166401.0,ns,198
day 2 part 1,,,,,173227504.0,ns,200
