group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 11 part 1,,,,,49449612.0,ns,2
day 11 part 1,,,,,50206014.0,ns,2
day 11 part 1,,,,,54013123.0,ns,2
day 11 part 1,,,,,52565319.0,ns,2
day 11 part 1,,,,,48863211.0,ns,2
day 11 part 1,,,,,49401112.0,ns,2
day 11 part 1,,,,,48612310.0,ns,2
day 11 part 1,,,,,49206612.0,ns,2
day 11 part 1,,,,,51267816.0,ns,2
day 11 part 1,,,,,51408417.0,ns,2
day 11 part 1,,,,,50725715.0,ns,2
day 11 part 1,,,,,52441319.0,ns,2
day 11 part 1,,,,,50781715.0,ns,2
day 11 part 1,,,,,49387613.0,ns,2
day 11 part 1,,,,,49539112.0,ns,2
day 11 part 1,,,,,49051711.0,ns,2
day 11 part 1,,,,,50303314.0,ns,2
day 11 part 1,,,,,50070414.0,ns,2
day 11 part 1,,,,,52736120.0,ns,2
day 11 part 1,,,,,51435917.0,ns,2
day 11 part 1,,,,,50752915.0,ns,2
day 11 part 1,,,,,49685512.0,ns,2
day 11 part 1,,,,,55862227.0,ns,2
day 11 part 1,,,,,48191910.0,ns,2
day 11 part 1,,,,,51115216.0,ns,2
day 11 part 1,,,,,53292321.0,ns,2
day 11 part 1,,,,,48044709.0,ns,2
day 11 part 1,,,,,48215709.0,ns,2
day 11 part 1,,,,,49695813.0,ns,2
day 11 part 1,,,,,49718213.0,ns,2
day 11 part 1,,,,,50956615.0,ns,2
day 11 part 1,,,,,50674115.0,ns,2
day 11 part 1,,,,,49099612.0,ns,2
day 11 part 1,,,,,48386910.0,ns,2
day 11 part 1,,,,,49628512.0,ns,2
day 11 part 1,,,,,65015448.0,ns,2
day 11 part 1,,,,,52670519.0,ns,2
day 11 part 1,,,,,51019916.0,ns,2
day 11 part 1,,,,,48778411.0,ns,2
day 11 part 1,,,,,52230318.0,ns,2
day 11 part 1,,,,,49529613.0,ns,2
day 11 part 1,,,,,49630012.0,ns,2
day 11 part 1,,,,,49114412.0,ns,2
day 11 part 1,,,,,47095107.0,ns,2
day 11 part 1,,,,,52159718.0,ns,2
day 11 part 1,,,,,49134212.0,ns,2
day 11 part 1,,,,,49447212.0,ns,2
day 11 part 1,,,,,49610512.0,ns,2
day 11 part 1,,,,,46426006.0,ns,2
day 11 part 1,,,,,60147236.0,ns,2
day 11 part 1,,,,,48245410.0,ns,2
day 11 part 1,,,,,49522512.0,ns,2
day 11 part 1,,,,,50062714.0,ns,2
day 11 part 1,,,,,47441407.0,ns,2
day 11 part 1,,,,,50466915.0,ns,2
day 11 part 1,,,,,49461712.0,ns,2
day 11 part 1,,,,,49686113.0,ns,2
day 11 part 1,,,,,49103311.0,ns,2
day 11 part 1,,,,,47597909.0,ns,2
day 11 part 1,,,,,48997111.0,ns,2
day 11 part 1,,,,,50672315.0,ns,2
day 11 part 1,,,,,50778915.0,ns,2
day 11 part 1,,,,,52598219.0,ns,2
day 11 part 1,,,,,49952014.0,ns,2
day 11 part 1,,,,,52955820.0,ns,2
day 11 part 1,,,,,50334714.0,ns,2
day 11 part 1,,,,,49377312.0,ns,2
day 11 part 1,,,,,49629213.0,ns,2
day 11 part 1,,,,,48541625.0,ns,2
day 11 part 1,,,,,49503030.0,ns,2
day 11 part 1,,,,,49380829.0,ns,2
day 11 part 1,,,,,53562040.0,ns,2
day 11 part 1,,,,,50241632.0,ns,2
day 11 part 1,,,,,47928426.0,ns,2
day 11 part 1,,,,,48113826.0,ns,2
day 11 part 1,,,,,48725427.0,ns,2
day 11 part 1,,,,,57854452.0,ns,2
day 11 part 1,,,,,59730056.0,ns,2
day 11 part 1,,,,,50008231.0,ns,2
day 11 part 1,,,,,51295335.0,ns,2
day 11 part 1,,,,,49341729.0,ns,2
day 11 part 1,,,,,49701830.0,ns,2
day 11 part 1,,,,,50239132.0,ns,2
day 11 part 1,,,,,48552627.0,ns,2
day 11 part 1,,,,,49430829.0,ns,2
day 11 part 1,,,,,48381927.0,ns,2
day 11 part 1,,,,,46745722.0,ns,2
day 11 part 1,,,,,48631428.0,ns,2
day 11 part 1,,,,,48975428.0,ns,2
day 11 part 1,,,,,47252124.0,ns,2
day 11 part 1,,,,,49317429.0,ns,2
day 11 part 1,,,,,49315829.0,ns,2
day 11 part 1,,,,,51252535.0,ns,2
day 11 part 1,,,,,49585729.0,ns,2
day 11 part 1,,,,,49255129.0,ns,2
day 11 part 1,,,,,50168632.0,ns,2
day 11 part 1,,,,,49706630.0,ns,2
day 11 part 1,,,,,49193029.0,ns,2
day 11 part 1,,,,,48055526.0,ns,2
day 11 part 1,,,,,50672533.0,ns,2
