group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 12 part 2,,,,,922766.0,ns,134
day 12 part 2,,,,,1844730.0,ns,268
day 12 part 2,,,,,2770696.0,ns,402
day 12 part 2,,,,,4092689.0,ns,536
day 12 part 2,,,,,4617927.0,ns,670
day 12 part 2,,,,,5553493.0,ns,804
day 12 part 2,,,,,6902788.0,ns,938
day 12 part 2,,,,,7391223.0,ns,1072
day 12 part 2,,,,,8730517.0,ns,1206
day 12 part 2,,,,,9230353.0,ns,1340
day 12 part 2,,,,,10884670.0,ns,1474
day 12 part 2,,,,,11523815.0,ns,1608
day 12 part 2,,,,,12437579.0,ns,1742
day 12 part 2,,,,,12920714.0,ns,1876
day 12 part 2,,,,,14532328.0,ns,2010
day 12 part 2,,,,,15368586.0,ns,2144
day 12 part 2,,,,,16069637.0,ns,2278
day 12 part 2,,,,,17244319.0,ns,2412
day 12 part 2,,,,,19110052.0,ns,2546
day 12 part 2,,,,,19604086.0,ns,2680
day 12 part 2,,,,,23622071.0,ns,2814
day 12 part 2,,,,,22883418.0,ns,2948
day 12 part 2,,,,,22437787.0,ns,3082
day 12 part 2,,,,,23205641.0,ns,3216
day 12 part 2,,,,,24183710.0,ns,3350
day 12 part 2,,,,,24839957.0,ns,3484
day 12 part 2,,,,,25598310.0,ns,3618
day 12 part 2,,,,,26074844.0,ns,3752
day 12 part 2,,,,,28218395.0,ns,3886
day 12 part 2,,,,,28867542.0,ns,4020
day 12 part 2,,,,,30844281.0,ns,4154
day 12 part 2,,,,,30463554.0,ns,4288
day 12 part 2,,,,,31885155.0,ns,4422
day 12 part 2,,,,,32138873.0,ns,4556
day 12 part 2,,,,,34636750.0,ns,4690
day 12 part 2,,,,,35694524.0,ns,4824
day 12 part 2,,,,,39630302.0,ns,4958
day 12 part 2,,,,,36964014.0,ns,5092
day 12 part 2,,,,,42582212.0,ns,5226
day 12 part 2,,,,,38568727.0,ns,5360
day 12 part 2,,,,,47075929.0,ns,5494
day 12 part 2,,,,,41915065.0,ns,5628
day 12 part 2,,,,,43882203.0,ns,5762
day 12 part 2,,,,,48778249.0,ns,5896
day 12 part 2,,,,,45968451.0,ns,6030
day 12 part 2,,,,,44005712.0,ns,6164
day 12 part 2,,,,,45759736.0,ns,6298
day 12 part 2,,,,,45686531.0,ns,6432
day 12 part 2,,,,,46793109.0,ns,6566
day 12 part 2,,,,,53080554.0,ns,6700
day 12 part 2,,,,,49792121.0,ns,6834
day 12 part 2,,,,,49519502.0,ns,6968
day 12 part 2,,,,,50188349.0,ns,7102
day 12 part 2,,,,,51836566.0,ns,7236
day 12 part 2,,,,,52328401.0,ns,7370
day 12 part 2,,,,,53665595.0,ns,7504
day 12 part 2,,,,,54020820.0,ns,7638
day 12 part 2,,,,,55344414.0,ns,7772
day 12 part 2,,,,,55964758.0,ns,7906
day 12 part 2,,,,,62159995.0,ns,8040
day 12 part 2,,,,,59083879.0,ns,8174
day 12 part 2,,,,,59892635.0,ns,8308
day 12 part 2,,,,,61032616.0,ns,8442
day 12 part 2,,,,,60869305.0,ns,8576
day 12 part 2,,,,,61424344.0,ns,8710
day 12 part 2,,,,,63223571.0,ns,8844
day 12 part 2,,,,,65384223.0,ns,8978
day 12 part 2,,,,,68353734.0,ns,9112
day 12 part 2,,,,,71032824.0,ns,9246
day 12 part 2,,,,,66837526.0,ns,9380
day 12 part 2,,,,,68525546.0,ns,9514
day 12 part 2,,,,,68022611.0,ns,9648
day 12 part 2,,,,,69287299.0,ns,9782
day 12 part 2,,,,,70953518.0,ns,9916
day 12 part 2,,,,,81025630.0,ns,10050
day 12 part 2,,,,,79676235.0,ns,10184
day 12 part 2,,,,,80262176.0,ns,10318
day 12 part 2,,,,,74350457.0,ns,10452
day 12 part 2,,,,,75306626.0,ns,10586
day 12 part 2,,,,,75903968.0,ns,10720
day 12 part 2,,,,,76977343.0,ns,10854
day 12 part 2,,,,,82822557.0,ns,10988
day 12 part 2,,,,,80422388.0,ns,11122
day 12 part 2,,,,,82024100.0,ns,11256
day 12 part 2,,,,,84477574.0,ns,11390
day 12 part 2,,,,,83796226.0,ns,11524
day 12 part 2,,,,,85484646.0,ns,11658
day 12 part 2,,,,,91061039.0,ns,11792
day 12 part 2,,,,,90537203.0,ns,11926
day 12 part 2,,,,,93086883.0,ns,12060
day 12 part 2,,,,,87350577.0,ns,12194
day 12 part 2,,,,,88076328.0,ns,12328
day 12 part 2,,,,,90598007.0,ns,12462
day 12 part 2,,,,,94268467.0,ns,12596
day 12 part 2,,,,,90951532.0,ns,12730
day 12 part 2,,,,,91658182.0,ns,12864
day 12 part 2,,,,,92371232.0,ns,12998
day 12 part 2,,,,,93710427.0,ns,13132
day 12 part 2,,,,,103767338.0,ns,13266
day 12 part 2,,,,,102811771.0,ns,13400
