group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 11 part 2,,,,,53533866.0,ns,2
day 11 part 2,,,,,50977295.0,ns,2
day 11 part 2,,,,,52248680.0,ns,2
day 11 part 2,,,,,53653374.0,ns,2
day 11 part 2,,,,,49744313.0,ns,2
day 11 part 2,,,,,45698144.0,ns,2
day 11 part 2,,,,,48499331.0,ns,2
day 11 part 2,,,,,49351787.0,ns,2
day 11 part 2,,,,,52993930.0,ns,2
day 11 part 2,,,,,48654041.0,ns,2
day 11 part 2,,,,,53913291.0,ns,2
day 11 part 2,,,,,55378888.0,ns,2
day 11 part 2,,,,,52381889.0,ns,2
day 11 part 2,,,,,49495397.0,ns,2
day 11 part 2,,,,,48191410.0,ns,2
day 11 part 2,,,,,51690143.0,ns,2
day 11 part 2,,,,,50869188.0,ns,2
day 11 part 2,,,,,56216445.0,ns,2
day 11 part 2,,,,,53285949.0,ns,2
day 11 part 2,,,,,55993830.0,ns,2
day 11 part 2,,,,,50553167.0,ns,2
day 11 part 2,,,,,53106937.0,ns,2
day 11 part 2,,,,,50585670.0,ns,2
day 11 part 2,,,,,52913824.0,ns,2
day 11 part 2,,,,,49094270.0,ns,2
day 11 part 2,,,,,51336120.0,ns,2
day 11 part 2,,,,,48757647.0,ns,2
day 11 part 2,,,,,54600437.0,ns,2
day 11 part 2,,,,,51553934.0,ns,2
day 11 part 2,,,,,51645240.0,ns,2
day 11 part 2,,,,,52147673.0,ns,2
day 11 part 2,,,,,54791550.0,ns,2
day 11 part 2,,,,,49497897.0,ns,2
day 11 part 2,,,,,45933959.0,ns,2
day 11 part 2,,,,,45446124.0,ns,2
day 11 part 2,,,,,48368018.0,ns,2
day 11 part 2,,,,,47314348.0,ns,2
day 11 part 2,,,,,53266044.0,ns,2
day 11 part 2,,,,,53018127.0,ns,2
day 11 part 2,,,,,52349183.0,ns,2
day 11 part 2,,,,,49125668.0,ns,2
day 11 part 2,,,,,51764844.0,ns,2
day 11 part 2,,,,,50229742.0,ns,2
day 11 part 2,,,,,51635135.0,ns,2
day 11 part 2,,,,,49161371.0,ns,2
day 11 part 2,,,,,51689839.0,ns,2
day 11 part 2,,,,,54467723.0,ns,2
day 11 part 2,,,,,56490058.0,ns,2
day 11 part 2,,,,,53708373.0,ns,2
day 11 part 2,,,,,48276212.0,ns,2
day 11 part 2,,,,,51099699.0,ns,2
day 11 part 2,,,,,55046662.0,ns,2
day 11 part 2,,,,,50329048.0,ns,2
day 11 part 2,,,,,50623168.0,ns,2
day 11 part 2,,,,,56842282.0,ns,2
day 11 part 2,,,,,58061063.0,ns,2
day 11 part 2,,,,,55197172.0,ns,2
day 11 part 2,,,,,54976357.0,ns,2
day 11 part 2,,,,,58016159.0,ns,2
day 11 part 2,,,,,58821114.0,ns,2
day 11 part 2,,,,,58514093.0,ns,2
day 11 part 2,,,,,53967290.0,ns,2
day 11 part 2,,,,,56661370.0,ns,2
day 11 part 2,,,,,56506959.0,ns,2
day 11 part 2,,,,,56547362.0,ns,2
day 11 part 2,,,,,55326481.0,ns,2
day 11 part 2,,,,,55342482.0,ns,2
day 11 part 2,,,,,58169770.0,ns,2
day 11 part 2,,,,,54560030.0,ns,2
day 11 part 2,,,,,52216074.0,ns,2
day 11 part 2,,,,,56835681.0,ns,2
day 11 part 2,,,,,52343383.0,ns,2
day 11 part 2,,,,,52012460.0,ns,2
day 11 part 2,,,,,57447322.0,ns,2
day 11 part 2,,,,,57372817.0,ns,2
day 11 part 2,,,,,55405986.0,ns,2
day 11 part 2,,,,,58770910.0,ns,2
day 11 part 2,,,,,54177405.0,ns,2
day 11 part 2,,,,,55658003.0,ns,2
day 11 part 2,,,,,55734408.0,ns,2
day 11 part 2,,,,,56732674.0,ns,2
day 11 part 2,,,,,55690405.0,ns,2
day 11 part 2,,,,,55387185.0,ns,2
day 11 part 2,,,,,52849016.0,ns,2
day 11 part 2,,,,,49368285.0,ns,2
day 11 part 2,,,,,57424020.0,ns,2
day 11 part 2,,,,,58214273.0,ns,2
day 11 part 2,,,,,53444656.0,ns,2
day 11 part 2,,,,,50031828.0,ns,2
day 11 part 2,,,,,47636069.0,ns,2
day 11 part 2,,,,,56026028.0,ns,2
day 11 part 2,,,,,56173637.0,ns,2
day 11 part 2,,,,,52847716.0,ns,2
day 11 part 2,,,,,57798045.0,ns,2
day 11 part 2,,,,,57304913.0,ns,2
day 11 part 2,,,,,52831315.0,ns,2
day 11 part 2,,,,,54057296.0,ns,2
day 11 part 2,,,,,55789612.0,ns,2
day 11 part 2,,,,,54441822.0,ns,2
day 11 part 2,,,,,51196106.0,ns,2
