group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 12 part 1,,,,,804706.0,ns,101
day 12 part 1,,,,,2218514.0,ns,202
day 12 part 1,,,,,2509117.0,ns,303
day 12 part 1,,,,,3724425.0,ns,404
day 12 part 1,,,,,5585237.0,ns,505
day 12 part 1,,,,,5810938.0,ns,606
day 12 part 1,,,,,6998947.0,ns,707
day 12 part 1,,,,,8489956.0,ns,808
day 12 part 1,,,,,9000960.0,ns,909
day 12 part 1,,,,,10024067.0,ns,1010
day 12 part 1,,,,,10737171.0,ns,1111
day 12 part 1,,,,,11919279.0,ns,1212
day 12 part 1,,,,,13445789.0,ns,1313
day 12 part 1,,,,,14863099.0,ns,1414
day 12 part 1,,,,,14996899.0,ns,1515
day 12 part 1,,,,,15221501.0,ns,1616
day 12 part 1,,,,,15739805.0,ns,1717
day 12 part 1,,,,,16644110.0,ns,1818
day 12 part 1,,,,,17677218.0,ns,1919
day 12 part 1,,,,,19582130.0,ns,2020
day 12 part 1,,,,,21346741.0,ns,2121
day 12 part 1,,,,,20331935.0,ns,2222
day 12 part 1,,,,,21723544.0,ns,2323
day 12 part 1,,,,,22055047.0,ns,2424
day 12 part 1,,,,,23638457.0,ns,2525
day 12 part 1,,,,,28519989.0,ns,2626
day 12 part 1,,,,,24730164.0,ns,2727
day 12 part 1,,,,,26216574.0,ns,2828
day 12 part 1,,,,,28211887.0,ns,2929
day 12 part 1,,,,,28900992.0,ns,3030
day 12 part 1,,,,,26707377.0,ns,3131
day 12 part 1,,,,,30533803.0,ns,3232
day 12 part 1,,,,,33231521.0,ns,3333
day 12 part 1,,,,,32946318.0,ns,3434
day 12 part 1,,,,,32348015.0,ns,3535
day 12 part 1,,,,,32489716.0,ns,3636
day 12 part 1,,,,,36402541.0,ns,3737
day 12 part 1,,,,,40123267.0,ns,3838
day 12 part 1,,,,,37277347.0,ns,3939
day 12 part 1,,,,,39567963.0,ns,4040
day 12 part 1,,,,,36768144.0,ns,4141
day 12 part 1,,,,,44633896.0,ns,4242
day 12 part 1,,,,,41423775.0,ns,4343
day 12 part 1,,,,,40744370.0,ns,4444
day 12 part 1,,,,,43292088.0,ns,4545
day 12 part 1,,,,,42522282.0,ns,4646
day 12 part 1,,,,,49178226.0,ns,4747
day 12 part 1,,,,,48879625.0,ns,4848
day 12 part 1,,,,,50544235.0,ns,4949
day 12 part 1,,,,,51458242.0,ns,5050
day 12 part 1,,,,,51234440.0,ns,5151
day 12 part 1,,,,,52171146.0,ns,5252
day 12 part 1,,,,,48254220.0,ns,5353
day 12 part 1,,,,,52980352.0,ns,5454
day 12 part 1,,,,,51490541.0,ns,5555
day 12 part 1,,,,,52508748.0,ns,5656
day 12 part 1,,,,,49856931.0,ns,5757
day 12 part 1,,,,,58784690.0,ns,5858
day 12 part 1,,,,,61413708.0,ns,5959
day 12 part 1,,,,,61917011.0,ns,6060
day 12 part 1,,,,,56310673.0,ns,6161
day 12 part 1,,,,,67470448.0,ns,6262
day 12 part 1,,,,,62061612.0,ns,6363
day 12 part 1,,,,,60830004.0,ns,6464
day 12 part 1,,,,,61533908.0,ns,6565
day 12 part 1,,,,,62744917.0,ns,6666
day 12 part 1,,,,,66626842.0,ns,6767
day 12 part 1,,,,,75150499.0,ns,6868
day 12 part 1,,,,,69003958.0,ns,6969
day 12 part 1,,,,,76918710.0,ns,7070
day 12 part 1,,,,,70843970.0,ns,7171
day 12 part 1,,,,,75301900.0,ns,7272
day 12 part 1,,,,,79278726.0,ns,7373
day 12 part 1,,,,,73563388.0,ns,7474
day 12 part 1,,,,,71388774.0,ns,7575
day 12 part 1,,,,,69939364.0,ns,7676
day 12 part 1,,,,,76297907.0,ns,7777
day 12 part 1,,,,,72320480.0,ns,7878
day 12 part 1,,,,,76257406.0,ns,7979
day 12 part 1,,,,,75232499.0,ns,8080
day 12 part 1,,,,,73351787.0,ns,8181
day 12 part 1,,,,,85478267.0,ns,8282
day 12 part 1,,,,,84449161.0,ns,8383
day 12 part 1,,,,,82511348.0,ns,8484
day 12 part 1,,,,,84860863.0,ns,8585
day 12 part 1,,,,,83760956.0,ns,8686
day 12 part 1,,,,,85542767.0,ns,8787
day 12 part 1,,,,,81303640.0,ns,8888
day 12 part 1,,,,,93216119.0,ns,8989
day 12 part 1,,,,,87200079.0,ns,9090
day 12 part 1,,,,,85740869.0,ns,9191
day 12 part 1,,,,,88309686.0,ns,9292
day 12 part 1,,,,,91847509.0,ns,9393
day 12 part 1,,,,,96795143.0,ns,9494
day 12 part 1,,,,,94155825.0,ns,9595
day 12 part 1,,,,,87911483.0,ns,9696
day 12 part 1,,,,,99059358.0,ns,9797
day 12 part 1,,,,,97836749.0,ns,9898
day 12 part 1,,,,,99042757.0,ns,9999
day 12 part 1,,,,,99439460.0,ns,10100
