group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 4 part 1,,,,,1536008.0,ns,3
day 4 part 1,,,,,2729293.0,ns,6
day 4 part 1,,,,,3758565.0,ns,9
day 4 part 1,,,,,4999253.0,ns,12
day 4 part 1,,,,,6807381.0,ns,15
day 4 part 1,,,,,7498029.0,ns,18
day 4 part 1,,,,,9310757.0,ns,21
day 4 part 1,,,,,10312428.0,ns,24
day 4 part 1,,,,,11656623.0,ns,27
day 4 part 1,,,,,13012118.0,ns,30
day 4 part 1,,,,,14160500.0,ns,33
day 4 part 1,,,,,16726881.0,ns,36
day 4 part 1,,,,,16936895.0,ns,39
day 4 part 1,,,,,18323394.0,ns,42
day 4 part 1,,,,,19566881.0,ns,45
day 4 part 1,,,,,20923577.0,ns,48
day 4 part 1,,,,,22013154.0,ns,51
day 4 part 1,,,,,25128974.0,ns,54
day 4 part 1,,,,,26668382.0,ns,57
day 4 part 1,,,,,27237023.0,ns,60
day 4 part 1,,,,,27158017.0,ns,63
day 4 part 1,,,,,28677825.0,ns,66
day 4 part 1,,,,,29794403.0,ns,69
day 4 part 1,,,,,31351213.0,ns,72
day 4 part 1,,,,,32371585.0,ns,75
day 4 part 1,,,,,33670977.0,ns,78
day 4 part 1,,,,,34654746.0,ns,81
day 4 part 1,,,,,36249259.0,ns,84
day 4 part 1,,,,,37459044.0,ns,87
day 4 part 1,,,,,38336806.0,ns,90
day 4 part 1,,,,,40605967.0,ns,93
day 4 part 1,,,,,41293315.0,ns,96
day 4 part 1,,,,,42452596.0,ns,99
day 4 part 1,,,,,50162841.0,ns,102
day 4 part 1,,,,,44708456.0,ns,105
day 4 part 1,,,,,48549827.0,ns,108
day 4 part 1,,,,,54737964.0,ns,111
day 4 part 1,,,,,52956139.0,ns,114
day 4 part 1,,,,,52057874.0,ns,117
day 4 part 1,,,,,54288533.0,ns,120
day 4 part 1,,,,,53231857.0,ns,123
day 4 part 1,,,,,54000112.0,ns,126
day 4 part 1,,,,,58974163.0,ns,129
day 4 part 1,,,,,59161476.0,ns,132
day 4 part 1,,,,,58642540.0,ns,135
day 4 part 1,,,,,62901640.0,ns,138
day 4 part 1,,,,,62099884.0,ns,141
day 4 part 1,,,,,62014777.0,ns,144
day 4 part 1,,,,,64351343.0,ns,147
day 4 part 1,,,,,65837647.0,ns,150
day 4 part 1,,,,,69057175.0,ns,153
day 4 part 1,,,,,68560940.0,ns,156
day 4 part 1,,,,,69854331.0,ns,159
day 4 part 1,,,,,75990864.0,ns,162
day 4 part 1,,,,,74227940.0,ns,165
day 4 part 1,,,,,72168194.0,ns,168
day 4 part 1,,,,,83518396.0,ns,171
day 4 part 1,,,,,80944613.0,ns,174
day 4 part 1,,,,,80038250.0,ns,177
day 4 part 1,,,,,77083042.0,ns,180
day 4 part 1,,,,,78587747.0,ns,183
day 4 part 1,,,,,83323982.0,ns,186
day 4 part 1,,,,,86432101.0,ns,189
day 4 part 1,,,,,87565281.0,ns,192
day 4 part 1,,,,,93680913.0,ns,195
day 4 part 1,,,,,92158006.0,ns,198
day 4 part 1,,,,,92950461.0,ns,201
day 4 part 1,,,,,103339695.0,ns,204
day 4 part 1,,,,,91243049.0,ns,207
day 4 part 1,,,,,95762068.0,ns,210
day 4 part 1,,,,,91320354.0,ns,213
day 4 part 1,,,,,98753680.0,ns,216
day 4 part 1,,,,,96083991.0,ns,219
day 4 part 1,,,,,95405344.0,ns,222
day 4 part 1,,,,,103062884.0,ns,225
day 4 part 1,,,,,107374389.0,ns,228
day 4 part 1,,,,,100908632.0,ns,231
day 4 part 1,,,,,102194223.0,ns,234
day 4 part 1,,,,,107457795.0,ns,237
day 4 part 1,,,,,112184129.0,ns,240
day 4 part 1,,,,,104814108.0,ns,243
day 4 part 1,,,,,107049667.0,ns,246
day 4 part 1,,,,,107355787.0,ns,249
day 4 part 1,,,,,109610248.0,ns,252
day 4 part 1,,,,,116692347.0,ns,255
day 4 part 1,,,,,115436159.0,ns,258
day 4 part 1,,,,,116499334.0,ns,261
day 4 part 1,,,,,115712279.0,ns,264
day 4 part 1,,,,,121386379.0,ns,267
day 4 part 1,,,,,116098906.0,ns,270
day 4 part 1,,,,,120510418.0,ns,273
day 4 part 1,,,,,118920805.0,ns,276
day 4 part 1,,,,,131843518.0,ns,279
day 4 part 1,,,,,131352384.0,ns,282
day 4 part 1,,,,,141240183.0,ns,285
day 4 part 1,,,,,124957132.0,ns,288
day 4 part 1,,,,,137369909.0,ns,291
day 4 part 1,,,,,131794215.0,ns,294
day 4 part 1,,,,,128369173.0,ns,297
day 4 part 1,,,,,129638263.0,ns,300
