group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
day 14 part 1,,,,,1052402.0,ns,6
day 14 part 1,,,,,2185004.0,ns,12
day 14 part 1,,,,,3184506.0,ns,18
day 14 part 1,,,,,4346808.0,ns,24
day 14 part 1,,,,,5400110.0,ns,30
day 14 part 1,,,,,6708313.0,ns,36
day 14 part 1,,,,,7558814.0,ns,42
day 14 part 1,,,,,9148616.0,ns,48
day 14 part 1,,,,,10325520.0,ns,54
day 14 part 1,,,,,11218520.0,ns,60
day 14 part 1,,,,,12392823.0,ns,66
day 14 part 1,,,,,13540325.0,ns,72
day 14 part 1,,,,,14501327.0,ns,78
day 14 part 1,,,,,14426426.0,ns,84
day 14 part 1,,,,,23070243.0,ns,90
day 14 part 1,,,,,19359236.0,ns,96
day 14 part 1,,,,,18827635.0,ns,102
day 14 part 1,,,,,19750536.0,ns,108
day 14 part 1,,,,,19943137.0,ns,114
day 14 part 1,,,,,20167237.0,ns,120
day 14 part 1,,,,,23634544.0,ns,126
day 14 part 1,,,,,23522743.0,ns,132
day 14 part 1,,,,,25298447.0,ns,138
day 14 part 1,,,,,26028048.0,ns,144
day 14 part 1,,,,,27921251.0,ns,150
day 14 part 1,,,,,30444257.0,ns,156
day 14 part 1,,,,,30839557.0,ns,162
day 14 part 1,,,,,32118659.0,ns,168
day 14 part 1,,,,,29772655.0,ns,174
day 14 part 1,,,,,34143863.0,ns,180
day 14 part 1,,,,,35153765.0,ns,186
day 14 part 1,,,,,36986068.0,ns,192
day 14 part 1,,,,,38107170.0,ns,198
day 14 part 1,,,,,40319375.0,ns,204
day 14 part 1,,,,,37001868.0,ns,210
day 14 part 1,,,,,43743881.0,ns,216
day 14 part 1,,,,,41221576.0,ns,222
day 14 part 1,,,,,43484880.0,ns,228
day 14 part 1,,,,,47162187.0,ns,234
day 14 part 1,,,,,46025685.0,ns,240
day 14 part 1,,,,,42686079.0,ns,246
day 14 part 1,,,,,49031491.0,ns,252
day 14 part 1,,,,,50411593.0,ns,258
day 14 part 1,,,,,50570693.0,ns,264
day 14 part 1,,,,,51138394.0,ns,270
day 14 part 1,,,,,52051896.0,ns,276
day 14 part 1,,,,,55204002.0,ns,282
day 14 part 1,,,,,62659116.0,ns,288
day 14 part 1,,,,,53517999.0,ns,294
day 14 part 1,,,,,56722905.0,ns,300
day 14 part 1,,,,,56312403.0,ns,306
day 14 part 1,,,,,57137106.0,ns,312
day 14 part 1,,,,,56679905.0,ns,318
day 14 part 1,,,,,56028503.0,ns,324
day 14 part 1,,,,,59296809.0,ns,330
day 14 part 1,,,,,62489316.0,ns,336
day 14 part 1,,,,,59683210.0,ns,342
day 14 part 1,,,,,73269435.0,ns,348
day 14 part 1,,,,,72506034.0,ns,354
day 14 part 1,,,,,66698423.0,ns,360
day 14 part 1,,,,,65937422.0,ns,366
day 14 part 1,,,,,67223924.0,ns,372
day 14 part 1,,,,,71296832.0,ns,378
day 14 part 1,,,,,73853536.0,ns,384
day 14 part 1,,,,,70655730.0,ns,390
day 14 part 1,,,,,70964431.0,ns,396
day 14 part 1,,,,,73752237.0,ns,402
day 14 part 1,,,,,77128342.0,ns,408
day 14 part 1,,,,,77408243.0,ns,414
day 14 part 1,,,,,79520747.0,ns,420
day 14 part 1,,,,,79804647.0,ns,426
day 14 part 1,,,,,80639049.0,ns,432
day 14 part 1,,,,,79484247.0,ns,438
day 14 part 1,,,,,81865651.0,ns,444
day 14 part 1,,,,,79099146.0,ns,450
day 14 part 1,,,,,82841653.0,ns,456
day 14 part 1,,,,,92800771.0,ns,462
day 14 part 1,,,,,92547071.0,ns,468
day 14 part 1,,,,,88132562.0,ns,474
day 14 part 1,,,,,90035167.0,ns,480
day 14 part 1,,,,,93326372.0,ns,486
day 14 part 1,,,,,86284259.0,ns,492
day 14 part 1,,,,,89432365.0,ns,498
day 14 part 1,,,,,91411369.0,ns,504
day 14 part 1,,,,,91981470.0,ns,510
day 14 part 1,,,,,93609873.0,ns,516
day 14 part 1,,,,,97894880.0,ns,522
day 14 part 1,,,,,93052672.0,ns,528
day 14 part 1,,,,,98890883.0,ns,534
day 14 part 1,,,,,101719888.0,ns,540
day 14 part 1,,,,,101635987.0,ns,546
day 14 part 1,,,,,101319187.0,ns,552
day 14 part 1,,,,,102440389.0,ns,558
day 14 part 1,,,,,103918892.0,ns,564
day 14 part 1,,,,,104875394.0,ns,570
day 14 part 1,,,,,114164410.0,ns,576
day 14 part 1,,,,,106222396.0,ns,582
day 14 part 1,,,,,105985195.0,ns,588
day 14 part 1,,,,,108041299.0,ns,594
day 14 part 1,,,,,107733798.0,ns,600
